"POLYGON ((12.705967009804462 6.851656876220944, 12.705960839198351 6.851661122649236, 12.675022759887375 6.839148023147459, 12.680521082886052 6.821003912986881, 12.705967009804462 6.851656876220944))"
"POLYGON ((12.46591724028169 6.826575482196257, 12.449654464949697 6.813872324474144, 12.449336865559657 6.800463749176001, 12.450421809219863 6.797822121866284, 12.46591724028169 6.826575482196257))"
"POLYGON ((12.481860690047046 6.8045975574441435, 12.465377996714047 6.813354315402204, 12.47542313482829 6.7760937932187835, 12.485268230169257 6.791915034068684, 12.481860690047046 6.8045975574441435))"
"POLYGON ((12.75707560509991 7.153456178552054, 12.734320634119296 7.1207187993086585, 12.744065691060273 7.1163843020879165, 12.754289682855296 7.117529153075349, 12.75707560509991 7.153456178552054))"
"POLYGON ((12.796219656773147 6.734097933376879, 12.78440828301515 6.751095019204328, 12.780609187586554 6.713308844753098, 12.792190978004768 6.7207388862279, 12.796219656773147 6.734097933376879))"
"POLYGON ((12.409761790634427 6.775566685948431, 12.40427210477844 6.771091950509542, 12.425317752782407 6.738950879855084, 12.427083760600834 6.739584548247347, 12.409761790634427 6.775566685948431))"
"POLYGON ((12.821105680629953 7.621932773387175, 12.81658051756458 7.624293991528487, 12.811486152862175 7.62544411754676, 12.801985043287488 7.62399307230529, 12.821105680629953 7.621932773387175))"
"POLYGON ((12.483180922378756 6.602952920950214, 12.469450346534384 6.615603607622964, 12.459036591122752 6.576983389991147, 12.472317942182071 6.577934264547951, 12.483180922378756 6.602952920950214))"
"POLYGON ((12.52241358937274 6.9455053515314935, 12.519652025284989 6.941639666560653, 12.525749735428466 6.915625235738165, 12.554275343836458 6.921629765132983, 12.52241358937274 6.9455053515314935))"
"POLYGON ((12.460967284935444 7.04970937775725, 12.44629210766743 7.06411652032962, 12.427843421223477 7.030165818455006, 12.461005034137898 7.039781530480194, 12.460967284935444 7.04970937775725))"
"POLYGON ((12.743111746954872 6.921273417669856, 12.729685271614235 6.891384898045571, 12.738184470641116 6.895220844182243, 12.745614452541101 6.907468565955394, 12.743111746954872 6.921273417669856))"
"POLYGON ((12.651113696645183 6.98764428479953, 12.654699035467225 6.9734371491189275, 12.668556652187267 6.96523813899432, 12.67702270895027 6.966038444137527, 12.651113696645183 6.98764428479953))"
"POLYGON ((12.49893815077726 6.49106805945034, 12.471408214048832 6.490371357059161, 12.504240648379612 6.46912738526099, 12.50536155051174 6.47355216601051, 12.49893815077726 6.49106805945034))"
"POLYGON ((12.484631608904124 7.765637939896838, 12.465130235847727 7.776357445693802, 12.447236666044475 7.752649595355228, 12.471778199729874 7.737043975425379, 12.484631608904124 7.765637939896838))"
"POLYGON ((12.67471051000594 7.218516286692305, 12.66798317791634 7.2010843636153465, 12.668689745743853 7.201730016758009, 12.674241172022276 7.211274192307405, 12.67471051000594 7.218516286692305))"
"POLYGON ((12.800766626253212 7.013250431246934, 12.775238540029815 6.992201285528536, 12.782493444948088 6.978570742907573, 12.798765859681263 6.974383679326207, 12.800766626253212 7.013250431246934))"
"POLYGON ((12.728452452904804 6.915988903187255, 12.71837906240637 6.925527561948098, 12.699851541740486 6.924055615040782, 12.73003002398363 6.902746857523112, 12.728452452904804 6.915988903187255))"
"POLYGON ((12.737367131447858 6.821178248231801, 12.737626784560332 6.782160733183225, 12.74609231115958 6.782143022691463, 12.747905050515799 6.7826214610133295, 12.737367131447858 6.821178248231801))"
"POLYGON ((12.719677413364963 7.4451923529468, 12.70971711237257 7.437876328770614, 12.706153343500201 7.423413318356932, 12.706426505938525 7.42189900997638, 12.719677413364963 7.4451923529468))"
"POLYGON ((12.53974426288816 6.724935170492265, 12.539771093330685 6.724654503505365, 12.545379778801236 6.712701881423556, 12.558448560571476 6.706735133048559, 12.53974426288816 6.724935170492265))"
"POLYGON ((12.50518209975594 7.1016334407088895, 12.498244324356639 7.095922451206618, 12.494099690574926 7.083873950169266, 12.509580654711616 7.064248440246234, 12.50518209975594 7.1016334407088895))"
"POLYGON ((12.596990897681398 6.969109301515889, 12.593184601160896 6.977938394188281, 12.562614063709018 6.952218753430181, 12.574959452431923 6.945971020756551, 12.596990897681398 6.969109301515889))"
"POLYGON ((12.789817874195332 6.7197963529111355, 12.787495284748848 6.721993790431132, 12.77918203077923 6.725961679848729, 12.766259221792497 6.688402900670516, 12.789817874195332 6.7197963529111355))"
"POLYGON ((12.679573389094024 6.511846537166335, 12.646570317789427 6.525884540256611, 12.66539706495789 6.491572861598517, 12.669698957130603 6.493449771065513, 12.679573389094024 6.511846537166335))"
"POLYGON ((12.81185539729547 6.7319302245141435, 12.806460255624671 6.72933438176041, 12.805698033025099 6.6968380965835514, 12.807289295275561 6.695755378195222, 12.81185539729547 6.7319302245141435))"
"POLYGON ((12.545730938827171 6.783375671866524, 12.54014873135897 6.748403465165929, 12.545196741072715 6.745661016675049, 12.570261573029036 6.756002154565721, 12.545730938827171 6.783375671866524))"
"POLYGON ((12.782804598457085 7.03311666169156, 12.783484946391344 7.0264655005553, 12.79661724449262 7.012764671982995, 12.799915709306779 7.012001067089895, 12.782804598457085 7.03311666169156))"
"POLYGON ((12.436397951479886 6.627777754608731, 12.425736751959604 6.630801698635656, 12.416188032483143 6.628327826455961, 12.444215937026879 6.602945887081131, 12.436397951479886 6.627777754608731))"
"POLYGON ((12.708530612440352 6.506327219908637, 12.720373476495674 6.505050613389522, 12.723289684424762 6.50585997747676, 12.735921632806923 6.519903601374178, 12.708530612440352 6.506327219908637))"
"POLYGON ((12.59232069127061 6.68153967576983, 12.590854801874361 6.6848552910948955, 12.576523074819429 6.694893617982496, 12.553605411720424 6.672090624996995, 12.59232069127061 6.68153967576983))"
"POLYGON ((12.549953442148924 7.809203856908182, 12.54648888873629 7.810084941754849, 12.535642829361691 7.8088103097850325, 12.530516015811294 7.7749677023481105, 12.549953442148924 7.809203856908182))"
"POLYGON ((12.69761961726111 6.906609312261845, 12.696634711571825 6.866955321538328, 12.705086145659344 6.8698468659538054, 12.70551659377565 6.870121329096149, 12.69761961726111 6.906609312261845))"
"POLYGON ((12.788718972420465 7.225341936730372, 12.783780690004782 7.237764769663795, 12.775492333912188 7.243413363812621, 12.75137077480011 7.214662957163818, 12.788718972420465 7.225341936730372))"
"POLYGON ((12.640983107885296 6.897361108059427, 12.63996419578643 6.898134330484074, 12.623471493770499 6.901209841290781, 12.608512295476109 6.884036113651614, 12.640983107885296 6.897361108059427))"
"POLYGON ((12.614064320826976 6.538558171222516, 12.583995949918974 6.538613880667699, 12.58430050514808 6.511840474027143, 12.593091086752091 6.506290757429342, 12.614064320826976 6.538558171222516))"
"POLYGON ((12.641628426931444 6.519237239645916, 12.661784287071008 6.530763370174305, 12.66342641000772 6.536347987281192, 12.66352031466441 6.537124215423229, 12.641628426931444 6.519237239645916))"
"POLYGON ((12.541972160596332 6.88316175322049, 12.53661446424809 6.8734978549242145, 12.564571014890376 6.85089020859043, 12.574757059211308 6.861793244661419, 12.541972160596332 6.88316175322049))"
"POLYGON ((12.554522003431556 6.505780872990696, 12.538995996804669 6.495093721234718, 12.537255955297276 6.490328321110256, 12.549538012156493 6.4672564570923985, 12.554522003431556 6.505780872990696))"
"POLYGON ((12.769575865449443 6.8323461209739325, 12.7606235280605 6.831397257756028, 12.756484446347564 6.829409868480161, 12.753444023032316 6.8270551785105065, 12.769575865449443 6.8323461209739325))"
"POLYGON ((12.592480905131316 7.6937944149810935, 12.590200733199271 7.692422585005128, 12.589518435531105 7.69192584686155, 12.5817836765412 7.673522270617164, 12.592480905131316 7.6937944149810935))"
"POLYGON ((12.776430814721037 7.029084998398542, 12.767172623554229 7.038325574382678, 12.738507209312303 7.021841430804131, 12.764369417276807 7.001224081331568, 12.776430814721037 7.029084998398542))"
"POLYGON ((12.730687637148986 6.759915314519348, 12.706188405090598 6.761522381905828, 12.698230185375147 6.750650693984712, 12.736236133022995 6.738227684613343, 12.730687637148986 6.759915314519348))"
"POLYGON ((12.619841378624269 6.952352196437755, 12.615094501597943 6.953584547014767, 12.602034348832673 6.950811475933309, 12.632215394760852 6.9305123791627485, 12.619841378624269 6.952352196437755))"
"POLYGON ((12.510496630844493 6.637900588776787, 12.508187331095984 6.6416388572328495, 12.476578117493858 6.641517581507719, 12.506346748612627 6.614958519637648, 12.510496630844493 6.637900588776787))"
"POLYGON ((12.767393343440602 7.406667107319038, 12.766558940800875 7.409635973994966, 12.76377988572311 7.414755684223466, 12.734358249859104 7.4175843647174595, 12.767393343440602 7.406667107319038))"
"POLYGON ((12.638668009388653 6.973945645729405, 12.60880576063947 6.953794692061367, 12.63289522337783 6.956811878468883, 12.634908844515598 6.959120107861061, 12.638668009388653 6.973945645729405))"
"POLYGON ((12.575205626501305 6.812560029355754, 12.556659098459512 6.794287854354351, 12.55659277351773 6.792190442578332, 12.588256444305362 6.776364209719941, 12.575205626501305 6.812560029355754))"
"POLYGON ((12.797564914112137 7.696717632716698, 12.770453347914456 7.697698844197385, 12.763483116746093 7.682050041935949, 12.802453287094783 7.676202506617297, 12.797564914112137 7.696717632716698))"
"POLYGON ((12.658206547843998 6.912747584861286, 12.667867637622225 6.911137079975597, 12.67143115098445 6.911758881278019, 12.6827194058031 6.919757861781608, 12.658206547843998 6.912747584861286))"
"POLYGON ((12.685110483216581 6.76348248792276, 12.674899728048587 6.777882773686561, 12.668625761472523 6.780034237121419, 12.647657930847242 6.769600179180077, 12.685110483216581 6.76348248792276))"
"POLYGON ((12.595970148284039 6.975035283939108, 12.590247032668435 6.974847311615235, 12.608881847336445 6.942070553780403, 12.61351470471381 6.952045575287877, 12.595970148284039 6.975035283939108))"
"POLYGON ((12.779363067138327 6.8573169779944765, 12.772072816443888 6.865209521938771, 12.746796105930247 6.834706627902954, 12.749665253574666 6.8321177559314785, 12.779363067138327 6.8573169779944765))"
"POLYGON ((12.790405690226965 6.988294227676866, 12.788827560481595 6.977045459858926, 12.793686154794058 6.966687928978838, 12.825957395495264 6.970057015356226, 12.790405690226965 6.988294227676866))"
"POLYGON ((12.736318296658302 6.877355341471816, 12.731697463615244 6.860284886206758, 12.741869849758183 6.846508341981264, 12.771146005722377 6.861471935660451, 12.736318296658302 6.877355341471816))"
"POLYGON ((12.646416772892103 8.481340052669747, 12.646109014968081 8.483489601951414, 12.644638265654015 8.48799781409557, 12.645932951196784 8.474880594683231, 12.646416772892103 8.481340052669747))"
"POLYGON ((12.804360462142256 7.146778894894296, 12.790585375098468 7.132185575378267, 12.822267752160789 7.111768939528836, 12.82546517168217 7.114858939567282, 12.804360462142256 7.146778894894296))"
"POLYGON ((12.44066398139378 6.753053558586044, 12.427522403254143 6.755264135019551, 12.411130576292107 6.738130214222469, 12.42349672755308 6.717009398885986, 12.44066398139378 6.753053558586044))"
"POLYGON ((12.744501995157536 7.151472528340188, 12.737169162756986 7.148726211402276, 12.736387123957092 7.148215254457078, 12.74894821821249 7.111770307338348, 12.744501995157536 7.151472528340188))"
"POLYGON ((12.779886431327986 8.019095709524407, 12.776235988799527 8.019285061490093, 12.76033942307886 8.010320823996132, 12.78358892445475 7.98040704917705, 12.779886431327986 8.019095709524407))"
"POLYGON ((12.771685799661412 6.826836264489242, 12.771093817116672 6.827461053422277, 12.768939410422524 6.829347503235258, 12.75834004284237 6.833342274969912, 12.771685799661412 6.826836264489242))"
"POLYGON ((12.43528255454248 7.06590565638772, 12.416890616115934 7.06811882394976, 12.415805778502625 7.067671513761216, 12.443405031365474 7.044697918333835, 12.43528255454248 7.06590565638772))"
"POLYGON ((12.808642672583778 6.801358960980152, 12.800178088504644 6.798322983008953, 12.797459199859173 6.796225524055834, 12.79410328473759 6.792213875270015, 12.808642672583778 6.801358960980152))"
"POLYGON ((12.513771024805326 7.120377949717567, 12.510556487841672 7.1090586386863475, 12.510847669138512 7.106068345232192, 12.542182775066843 7.0932262007063835, 12.513771024805326 7.120377949717567))"
"POLYGON ((12.545480460712193 6.596595056477399, 12.54336579231442 6.55737211776924, 12.544255851054146 6.557172065661432, 12.555880988315664 6.558315815554153, 12.545480460712193 6.596595056477399))"
"POLYGON ((12.515632863160054 7.528720804648491, 12.493382898971253 7.514236354760986, 12.49285463960578 7.51165802616404, 12.507959563357614 7.48950404067529, 12.515632863160054 7.528720804648491))"
"POLYGON ((12.471577954901418 7.253385327651453, 12.444800142529042 7.225745976374368, 12.445462789394321 7.224680459885182, 12.476160025257439 7.22153976662556, 12.471577954901418 7.253385327651453))"
"POLYGON ((12.59243375746109 6.506308134912047, 12.568225615214185 6.47524246242692, 12.58577302306098 6.468807526036007, 12.602552514047021 6.484032172992413, 12.59243375746109 6.506308134912047))"
"POLYGON ((12.6281270674714 7.314026651462286, 12.626302504910218 7.307269745440877, 12.626238486369097 7.306239298496479, 12.641919388487764 7.285983821277325, 12.6281270674714 7.314026651462286))"
"POLYGON ((12.794085546944475 7.018892507024567, 12.783264153056505 7.024233258855598, 12.779742425106559 7.02445776497172, 12.76047107164569 7.001405537100244, 12.794085546944475 7.018892507024567))"
"POLYGON ((12.801022326191747 7.077699993543598, 12.77975779399537 7.069611108452689, 12.777282339421305 7.064656987464697, 12.792851787406587 7.038569366507145, 12.801022326191747 7.077699993543598))"
"POLYGON ((12.570732017657873 7.181034263702377, 12.558073718114688 7.18630250973452, 12.537213558973844 7.167416121020173, 12.555846274019316 7.146367089021987, 12.570732017657873 7.181034263702377))"
"POLYGON ((12.7973766326568 6.785016633264784, 12.779536083617844 6.777453902331542, 12.78800471590694 6.746498456235833, 12.8146792664236 6.760241145875631, 12.7973766326568 6.785016633264784))"
"POLYGON ((12.740225641749475 6.940138414408036, 12.715964497504817 6.943466415441855, 12.70597456373292 6.9250654438478545, 12.717397428733966 6.908054188860891, 12.740225641749475 6.940138414408036))"
"POLYGON ((12.645418621324675 7.682438060617158, 12.629241032359857 7.698780425406354, 12.605815596359767 7.681245879331489, 12.644599210519157 7.672553448190106, 12.645418621324675 7.682438060617158))"
"POLYGON ((12.6035445192623 6.887642639090009, 12.595896024271863 6.893715483913634, 12.572051660552775 6.862984987972362, 12.606872971019115 6.869933856916797, 12.6035445192623 6.887642639090009))"
"POLYGON ((12.521438630388564 6.806728253720658, 12.502682986772061 6.8051275538842635, 12.509793846724746 6.768702916518784, 12.527860179788384 6.774361071202966, 12.521438630388564 6.806728253720658))"
"POLYGON ((12.821257231470469 6.910770630381776, 12.816689174869959 6.914561701666065, 12.79725354391671 6.9152619599101905, 12.811374971088958 6.878089884390849, 12.821257231470469 6.910770630381776))"
"POLYGON ((12.741196382546963 6.592721350483718, 12.707607589148779 6.571112327006017, 12.728207554039393 6.563332431244188, 12.743806540572137 6.582776662043238, 12.741196382546963 6.592721350483718))"
"POLYGON ((12.793839653109504 7.023790318183774, 12.786996122053216 7.025158916335051, 12.773767220499368 7.020540578872133, 12.766662408039737 7.0031036212408635, 12.793839653109504 7.023790318183774))"
"POLYGON ((12.54388763549882 7.420010387642378, 12.520575767101867 7.427573208174429, 12.5173966807305 7.426101906465363, 12.510391152405045 7.398161636451783, 12.54388763549882 7.420010387642378))"
"POLYGON ((12.583802953179454 7.652516541151066, 12.582998509287673 7.65241572719079, 12.568947089095614 7.621993746932125, 12.583668986620292 7.612748830655851, 12.583802953179454 7.652516541151066))"
"POLYGON ((12.675617804255799 7.60335835244385, 12.659190436520463 7.619243245689424, 12.638209988911907 7.608651896966069, 12.675623997190103 7.5956741276125355, 12.675617804255799 7.60335835244385))"
"POLYGON ((12.414352409277354 6.558191207213567, 12.405808347058462 6.55489626632776, 12.405249271817725 6.554500355046047, 12.401146017790824 6.5262985773150275, 12.414352409277354 6.558191207213567))"
"POLYGON ((12.527105649128515 7.120602849651585, 12.515687726008283 7.128809159573012, 12.493192081786967 7.119576718694595, 12.490469556932833 7.109386445056836, 12.527105649128515 7.120602849651585))"
"POLYGON ((12.770850362950146 7.473315230018134, 12.736799773385124 7.486548054371286, 12.759025173949144 7.454074876179878, 12.765019163914797 7.458199225362338, 12.770850362950146 7.473315230018134))"
"POLYGON ((12.448357348259792 7.192391308989283, 12.426702874571172 7.162820567605888, 12.444983817944996 7.152897917736896, 12.452942033157473 7.154987286761272, 12.448357348259792 7.192391308989283))"
"POLYGON ((12.501310034972057 7.030707775770582, 12.49701635098562 7.027941252345025, 12.495957785099893 7.026982158982828, 12.493598684908209 7.024227167446043, 12.501310034972057 7.030707775770582))"
"POLYGON ((12.59969544890227 6.910169570060445, 12.582983947158382 6.920753343359784, 12.563262411479762 6.893887669211539, 12.570921687833495 6.8841501520683295, 12.59969544890227 6.910169570060445))"
"POLYGON ((12.66892173515675 6.838447943184957, 12.637413429049863 6.853373148723459, 12.646438940285389 6.8172113073919425, 12.665140308947203 6.82528007241438, 12.66892173515675 6.838447943184957))"
"POLYGON ((12.569627359546544 6.989791434066885, 12.559859152330349 6.9897512762150145, 12.55316047951925 6.98662470096008, 12.569397363086424 6.950907207022226, 12.569627359546544 6.989791434066885))"
"POLYGON ((12.75309518752283 7.1854848400896785, 12.733261021085907 7.188517846182239, 12.725026021671535 7.182492424531814, 12.747634215688578 7.151190237142946, 12.75309518752283 7.1854848400896785))"
"POLYGON ((12.461362045682678 6.7495757622163675, 12.43233877648735 6.753057183670125, 12.432736642714776 6.7221392002294795, 12.433505404238153 6.7215545384362265, 12.461362045682678 6.7495757622163675))"
"POLYGON ((12.56430393230516 6.998862445271923, 12.567995002589997 7.002351643390447, 12.568308882882244 7.002744911371002, 12.570899084397315 7.007132426021085, 12.56430393230516 6.998862445271923))"
"POLYGON ((12.457488582149505 7.215369348734913, 12.445342713364665 7.221629978238656, 12.443875447944905 7.221763073322092, 12.422901838099365 7.199811272099459, 12.457488582149505 7.215369348734913))"
"POLYGON ((12.794289426977178 7.338640945428261, 12.76623747634685 7.310582192134283, 12.773741907649303 7.304627668743785, 12.783258489823444 7.302852135412519, 12.794289426977178 7.338640945428261))"
"POLYGON ((12.632379897956962 6.846216931793676, 12.595098473578327 6.832266274353895, 12.632068708483237 6.8279748476535795, 12.634268123613014 6.834871666816199, 12.632379897956962 6.846216931793676))"
"POLYGON ((12.75870919570979 6.784399975427689, 12.762352646537396 6.770006266746992, 12.776726967199806 6.761842084567395, 12.791023820878413 6.766139440514393, 12.75870919570979 6.784399975427689))"
"POLYGON ((12.784532341121528 7.743880076088788, 12.781432509378487 7.7409743331259815, 12.781324934614657 7.740848452253037, 12.777055138072457 7.732238250758443, 12.784532341121528 7.743880076088788))"
"POLYGON ((12.623791383269289 6.725666686731437, 12.609962020292185 6.727446403662956, 12.605788231663919 6.689953698271901, 12.611482130471137 6.6881908990887275, 12.623791383269289 6.725666686731437))"
"POLYGON ((12.751746642409884 6.629027755188829, 12.741235965477202 6.627228797523583, 12.73527699217249 6.622938765924198, 12.769684661505934 6.607598717566909, 12.751746642409884 6.629027755188829))"
"POLYGON ((12.606200616137158 7.180403965772846, 12.585865896517829 7.1798917475380195, 12.578623056592951 7.171965539254948, 12.60490707841219 7.1448005886505035, 12.606200616137158 7.180403965772846))"
"POLYGON ((12.549740993263637 6.638584974909171, 12.530354989170013 6.638149310224307, 12.5245289831382 6.63299516194811, 12.522087163436879 6.612932917054857, 12.549740993263637 6.638584974909171))"
"POLYGON ((12.784749680931757 7.097773367137542, 12.771244872873519 7.109994383755657, 12.746480606457387 7.094811309536149, 12.78581015605558 7.087596302961713, 12.784749680931757 7.097773367137542))"
"POLYGON ((12.815330985421564 7.004329578939234, 12.797849153164638 7.012967987276293, 12.793969356263755 6.973598941425878, 12.814147150162334 6.980104392216234, 12.815330985421564 7.004329578939234))"
"POLYGON ((12.594674953412488 7.396918101604144, 12.578905026428455 7.40081093556526, 12.59131012951949 7.363209959234341, 12.599576644902996 7.370858821986035, 12.594674953412488 7.396918101604144))"
"POLYGON ((12.726013395329462 6.642668470474165, 12.72627103663294 6.627863141111938, 12.727368399330008 6.6256405546477835, 12.730906776988666 6.621124095796599, 12.726013395329462 6.642668470474165))"
"POLYGON ((12.463025348368227 7.21597850494564, 12.473983609044371 7.211188134309044, 12.478202601080554 7.211176282031933, 12.485611141050493 7.213450481852472, 12.463025348368227 7.21597850494564))"
"POLYGON ((12.465284324803022 7.711100815822484, 12.464714120447134 7.679773554772293, 12.488314477840618 7.678432287182843, 12.497379265668387 7.693790671636353, 12.465284324803022 7.711100815822484))"
"POLYGON ((12.728389888049215 6.67676503328319, 12.715586193811594 6.6854675344333065, 12.704348738300048 6.684495214080104, 12.698825565470608 6.681235265465739, 12.728389888049215 6.67676503328319))"
"POLYGON ((12.477681448716611 6.897177100076645, 12.46752727690113 6.91370295658417, 12.460976444466258 6.916013092202661, 12.438626020863756 6.902293739393465, 12.477681448716611 6.897177100076645))"
"POLYGON ((12.757264053796263 7.156679088666892, 12.742779302361498 7.143471863769597, 12.742365670911598 7.1420452947777715, 12.754183647343531 7.118686730356283, 12.757264053796263 7.156679088666892))"
"POLYGON ((12.657181956986559 7.635516135385918, 12.660875116450136 7.60392714538327, 12.666165291294568 7.612659148992177, 12.666722176118485 7.615105218489025, 12.657181956986559 7.635516135385918))"
"POLYGON ((12.771819654522526 6.560734304326891, 12.768725132336247 6.543954839241495, 12.785697913905308 6.529203997698006, 12.802501281625839 6.535225662141581, 12.771819654522526 6.560734304326891))"
"POLYGON ((12.7157637054507 6.551725479148935, 12.71450232136805 6.545925818107151, 12.72433133026086 6.527376512016909, 12.750904369654378 6.533239075983389, 12.7157637054507 6.551725479148935))"
"POLYGON ((12.749061648227894 7.024635251852142, 12.709807345618264 7.017771312911164, 12.742757824859552 7.004320985124125, 12.749196222722961 7.014897049829151, 12.749061648227894 7.024635251852142))"
"POLYGON ((12.58285030039905 7.065341276376246, 12.586575608557752 7.058120885522529, 12.61930817924758 7.060490767334439, 12.62200026592197 7.068559786028376, 12.58285030039905 7.065341276376246))"
"POLYGON ((12.778235710574723 6.592375561699356, 12.774557279113184 6.59377904655382, 12.76037556993886 6.592379645528878, 12.759747218194008 6.592052247671734, 12.778235710574723 6.592375561699356))"
"POLYGON ((12.502371329543994 7.572844008002857, 12.49990891535729 7.577750794064018, 12.463633462069538 7.569229957362067, 12.46485707750039 7.559002194763894, 12.502371329543994 7.572844008002857))"
"POLYGON ((12.696877983050614 6.687022489765283, 12.691166503192115 6.6959201175162955, 12.660048596113462 6.690284295210771, 12.659790842801451 6.67233223398183, 12.696877983050614 6.687022489765283))"
"POLYGON ((12.782743663155767 6.573865726826821, 12.765775910075163 6.592557068456415, 12.74916373074528 6.558128110292375, 12.782669967515885 6.570756817987559, 12.782743663155767 6.573865726826821))"
"POLYGON ((12.74600043033836 6.643865423659622, 12.755948898238561 6.627342168728167, 12.7632158716073 6.624834252159873, 12.781311156919145 6.631791665622674, 12.74600043033836 6.643865423659622))"
"POLYGON ((12.667113881356691 6.975014725133903, 12.64131505484028 6.980064191338327, 12.637082099082043 6.976792684657634, 12.6642155421936 6.94745938749297, 12.667113881356691 6.975014725133903))"
"POLYGON ((12.672197357488113 6.991234489066413, 12.654888209192327 7.00580861393019, 12.633086734777152 6.983331111122724, 12.642789493240176 6.968661357729041, 12.672197357488113 6.991234489066413))"
"POLYGON ((12.648357821889297 7.463189807423085, 12.647502596187147 7.463851478547677, 12.622031447917484 7.433104186767486, 12.650202915546878 7.433940012803103, 12.648357821889297 7.463189807423085))"
"POLYGON ((12.429362839998385 6.5377524498484405, 12.42715836843453 6.5408385555903354, 12.404478329428722 6.546230168544896, 12.420913296942047 6.509789216253465, 12.429362839998385 6.5377524498484405))"
"POLYGON ((12.7263139933665 6.749451345354283, 12.702134936361434 6.723759541800239, 12.717516423880033 6.710467699011607, 12.741083391670456 6.729727763580797, 12.7263139933665 6.749451345354283))"
"POLYGON ((12.60097429088671 7.364435077803655, 12.56425064359277 7.350958116510463, 12.597273878280122 7.338771316807945, 12.603536922930141 7.349270877694914, 12.60097429088671 7.364435077803655))"
"POLYGON ((12.696726529485122 6.5779522522390215, 12.663740521993295 6.587528406071783, 12.65749887032573 6.575111165624746, 12.681924846812839 6.553421273714124, 12.696726529485122 6.5779522522390215))"
"POLYGON ((12.71793897604262 6.677344639778987, 12.730494990969733 6.670800619987705, 12.742582951148924 6.6731813345601125, 12.75284309642936 6.6897881036141, 12.71793897604262 6.677344639778987))"
"POLYGON ((12.611852169891064 7.014673193298774, 12.57990101130826 7.002356624382729, 12.579886839093376 6.995463561825746, 12.58105378818554 6.991370565618928, 12.611852169891064 7.014673193298774))"
"POLYGON ((12.465589013340699 6.760998387084137, 12.464943927189465 6.760683828065867, 12.45518791828457 6.7495712440732065, 12.46031447144047 6.7283119438951795, 12.465589013340699 6.760998387084137))"
"POLYGON ((12.748909636584838 6.882670019097574, 12.75594605141591 6.880190818605536, 12.769120879059813 6.882737638552139, 12.77857095003432 6.896049588716595, 12.748909636584838 6.882670019097574))"
"POLYGON ((12.61938346619775 7.975364878424332, 12.586882703327001 7.966963087883646, 12.62421489927147 7.952702618647684, 12.624245909724321 7.952774786518906, 12.61938346619775 7.975364878424332))"
"POLYGON ((12.543141807003346 6.953992449726025, 12.53730250384747 6.955023814655816, 12.525557697409269 6.951584029663701, 12.55678015062726 6.934762967998079, 12.543141807003346 6.953992449726025))"
"POLYGON ((12.489487164848635 6.716047849792492, 12.503777783682624 6.6889034289604545, 12.521486166958242 6.693695217422287, 12.52759166041083 6.704484200150473, 12.489487164848635 6.716047849792492))"
