"POLYGON ((13.042372737637765 6.279367494075539, 13.023238558747048 6.278538224510782, 13.019393248633262 6.275522426328048, 13.047051845385282 6.246641673255444, 13.042372737637765 6.279367494075539))"
"POLYGON ((13.361046800279787 6.114212149733036, 13.340722562194575 6.080419009765815, 13.343987245236383 6.078136648550828, 13.371500925713926 6.086359336548677, 13.361046800279787 6.114212149733036))"
"POLYGON ((12.946850402829357 6.396914854102502, 12.916938833035061 6.387861895280846, 12.924312319879501 6.363869345298653, 12.925861338880262 6.362922006182032, 12.946850402829357 6.396914854102502))"
"POLYGON ((13.006907932681107 6.189648352817634, 13.003221118338837 6.150978963961981, 13.021466464134596 6.153605233775367, 13.029786874129194 6.168801823436522, 13.006907932681107 6.189648352817634))"
"POLYGON ((13.146486078374677 6.108784982833201, 13.146201194203243 6.109626575812941, 13.13773541082313 6.119919725541434, 13.135630690696757 6.084564884368003, 13.146486078374677 6.108784982833201))"
"POLYGON ((13.013201043740628 6.1391622241168315, 13.002490914750403 6.124970122175578, 13.002223707892758 6.119518164478275, 13.036358763772444 6.107202633665696, 13.013201043740628 6.1391622241168315))"
"POLYGON ((13.379113091390739 6.322118035552003, 13.371524537465872 6.3109459460876405, 13.377074516888623 6.291494417830973, 13.402221773310252 6.289473172671255, 13.379113091390739 6.322118035552003))"
"POLYGON ((13.432337176798743 6.228352166032801, 13.43159527164984 6.229889934026908, 13.394180233811277 6.217542557806461, 13.432160848147703 6.2121273415938285, 13.432337176798743 6.228352166032801))"
"POLYGON ((13.482050829108887 6.222043332367543, 13.48202265581535 6.222081717472711, 13.475277200808659 6.227901258550778, 13.450259421718751 6.197780769321776, 13.482050829108887 6.222043332367543))"
"POLYGON ((13.570790570015486 6.31107502732789, 13.544917284109061 6.322455212791675, 13.53548345061469 6.314857405102888, 13.547973443971117 6.2842535414065654, 13.570790570015486 6.31107502732789))"
"POLYGON ((13.378854846501433 6.293963298404602, 13.376473889100444 6.2961044812355995, 13.376612055008971 6.264423052793675, 13.383989179340848 6.276513819340452, 13.378854846501433 6.293963298404602))"
"POLYGON ((13.03252518912386 6.229738834491002, 13.029171734720176 6.231912422255218, 13.013221757497075 6.232934067729455, 13.002823367024927 6.224330133920952, 13.03252518912386 6.229738834491002))"
"POLYGON ((13.298855034507987 6.058005974951767, 13.316529618821873 6.06059705451209, 13.3191817587361 6.062808077470437, 13.32232013942815 6.0668407811805185, 13.298855034507987 6.058005974951767))"
"POLYGON ((13.21068396853049 6.255148096747629, 13.170807295784249 6.25204304534586, 13.173086142310423 6.244012422652942, 13.201568224020003 6.236537130143828, 13.21068396853049 6.255148096747629))"
"POLYGON ((13.280605159499787 6.444126649488333, 13.273545625026095 6.4511740168872995, 13.26044634102837 6.414161284587052, 13.277818757630715 6.420091655459767, 13.280605159499787 6.444126649488333))"
"POLYGON ((12.963035402838846 6.376792471614388, 12.934342424101498 6.354655214604408, 12.961959899809868 6.364687530287016, 12.963490968023317 6.371390667111886, 12.963035402838846 6.376792471614388))"
"POLYGON ((13.343347271471734 6.441056068481284, 13.337407222590477 6.4369357696281195, 13.337584410705073 6.408554262069925, 13.363436281390296 6.406719874485988, 13.343347271471734 6.441056068481284))"
"POLYGON ((13.295147921938788 6.452020497198801, 13.302287484657347 6.453018527721962, 13.310728150259287 6.458478148355522, 13.314439090566532 6.464270469701766, 13.295147921938788 6.452020497198801))"
"POLYGON ((13.294870645248354 6.082856695581415, 13.277919947756898 6.063936804096056, 13.310529406677617 6.047578183607767, 13.31628298518211 6.055205084904863, 13.294870645248354 6.082856695581415))"
"POLYGON ((13.522895258381626 6.301827860975894, 13.5201533378146 6.305920185107775, 13.485254330126338 6.295776806366436, 13.525021573836598 6.2920802889645016, 13.522895258381626 6.301827860975894))"
"POLYGON ((12.965093286523471 6.114241615244685, 12.936988303756134 6.118585823950294, 12.929396230767018 6.106975388526732, 12.928973357526969 6.100716075165399, 12.965093286523471 6.114241615244685))"
"POLYGON ((13.43374790631014 6.126372412906566, 13.394627612174052 6.126311305471541, 13.39634203118154 6.113154061299814, 13.427761667333952 6.107476151848384, 13.43374790631014 6.126372412906566))"
"POLYGON ((13.561467881060388 6.200415313802702, 13.558802272467421 6.2009125460476895, 13.545358709883471 6.197673713021943, 13.576476047174785 6.1810350459028545, 13.561467881060388 6.200415313802702))"
"POLYGON ((13.229051128728013 6.2196007249358125, 13.194705530368696 6.22050923209724, 13.201267954938782 6.192697072280202, 13.206375396256892 6.19051355005808, 13.229051128728013 6.2196007249358125))"
"POLYGON ((13.502563745298552 6.113650909339165, 13.491209383452283 6.124323300953377, 13.465242499605573 6.0994077881607, 13.476813611852203 6.087007723702011, 13.502563745298552 6.113650909339165))"
"POLYGON ((13.184487883485241 6.158383822922379, 13.183938304475182 6.126330591382619, 13.213465419301885 6.132104327980498, 13.216055768715085 6.139993445743319, 13.184487883485241 6.158383822922379))"
"POLYGON ((13.487305392770267 6.312598437668462, 13.477739962210384 6.327814937752548, 13.46642778400633 6.330674225672625, 13.449623899583207 6.30152405321507, 13.487305392770267 6.312598437668462))"
"POLYGON ((13.11812858930962 6.163032606932289, 13.094776123387181 6.148300059302501, 13.094435913720348 6.146656663042805, 13.101133933039643 6.128262834507351, 13.11812858930962 6.163032606932289))"
"POLYGON ((13.2140798478528 6.447031845835576, 13.210250006198624 6.437885940626631, 13.216850371934022 6.419937938356056, 13.22320421472671 6.41617834993325, 13.2140798478528 6.447031845835576))"
"POLYGON ((12.883673113449033 6.353907231685456, 12.875761397198438 6.357345996244489, 12.860945342251346 6.354427657656467, 12.869215284830489 6.317901369024054, 12.883673113449033 6.353907231685456))"
"POLYGON ((13.569980444145578 6.453518486697184, 13.551383609505178 6.455681343895471, 13.538655785865513 6.437832136926417, 13.577435357995482 6.430207274599847, 13.569980444145578 6.453518486697184))"
"POLYGON ((12.843389797769591 6.270306066312714, 12.829044091317197 6.269872023206465, 12.82753328104588 6.233696037886576, 12.84844513498737 6.2351825039616084, 12.843389797769591 6.270306066312714))"
"POLYGON ((13.270405124587528 6.181799144590572, 13.258895411106819 6.1829312166639365, 13.251579100591346 6.146739503860736, 13.279892073772807 6.152965039789762, 13.270405124587528 6.181799144590572))"
"POLYGON ((13.324389174199347 6.46991932257878, 13.310737398655846 6.479663996312648, 13.295453474870977 6.443693601961709, 13.319789016977785 6.444624743161371, 13.324389174199347 6.46991932257878))"
"POLYGON ((12.968357361789229 6.428953572730186, 12.947685296317754 6.442253025000256, 12.945276730250017 6.441886468267959, 12.968698500779139 6.416782164147229, 12.968357361789229 6.428953572730186))"
"POLYGON ((13.273964599346627 6.088240482960465, 13.275458238407039 6.07008906064126, 13.299499199464247 6.061905548240185, 13.300509420178399 6.062317321844019, 13.273964599346627 6.088240482960465))"
"POLYGON ((12.912463501567183 6.384880899532212, 12.89703772913074 6.378332283843234, 12.89574135533802 6.376748175193148, 12.891926868935155 6.363105295021686, 12.912463501567183 6.384880899532212))"
"POLYGON ((13.395216324727144 6.145988556752734, 13.368064073694695 6.153195843640119, 13.358179612346579 6.133066130899376, 13.387041038292342 6.117997860334492, 13.395216324727144 6.145988556752734))"
"POLYGON ((13.002112583458043 6.217464785071952, 13.003007053543197 6.21104767503997, 13.0203472617424 6.197058383881385, 13.024493889913733 6.197123815207887, 13.002112583458043 6.217464785071952))"
"POLYGON ((12.94646682633435 6.119999291306976, 12.919637434994383 6.108386466413366, 12.920459765784445 6.092978162042978, 12.946329110671467 6.0832726588985, 12.94646682633435 6.119999291306976))"
"POLYGON ((13.169615970349822 6.095581299804199, 13.186463866244607 6.081986961776917, 13.204919553236403 6.090309782127648, 13.20512622595078 6.090607136828167, 13.169615970349822 6.095581299804199))"
"POLYGON ((12.893622531190067 6.126091593880572, 12.855893959313763 6.119522087277506, 12.856806624496105 6.1106995912602065, 12.895605944082366 6.114730641536189, 12.893622531190067 6.126091593880572))"
"POLYGON ((13.524817619316185 6.455995637035813, 13.495150793667182 6.4477983904515686, 13.49343073764589 6.43825159280867, 13.533383071179632 6.4392268565324855, 13.524817619316185 6.455995637035813))"
"POLYGON ((13.00079734203806 6.409138469117047, 13.010701450941038 6.393434899374159, 13.013392747787812 6.392132767934584, 13.035440923467721 6.397183803838194, 13.00079734203806 6.409138469117047))"
"POLYGON ((13.436931773407807 6.191784089638567, 13.426413394488781 6.196150333805417, 13.441984913587385 6.1668776183313945, 13.444300164209825 6.1753214793894555, 13.436931773407807 6.191784089638567))"
"POLYGON ((13.194998335053004 6.064763421322515, 13.176610429062917 6.0829757421738115, 13.175108763753808 6.0830348772341045, 13.186875672598351 6.04688867382846, 13.194998335053004 6.064763421322515))"
"POLYGON ((12.908532996854525 6.068596590398123, 12.892687575656357 6.064161146615959, 12.886636868079846 6.055402164976188, 12.92546481505369 6.047284394681548, 12.908532996854525 6.068596590398123))"
"POLYGON ((13.390652353637888 6.313677399515266, 13.378687314404987 6.3210783442594485, 13.356902664333784 6.3103397337860025, 13.36652087562048 6.283259277817866, 13.390652353637888 6.313677399515266))"
"POLYGON ((13.062823181144363 6.371513110440536, 13.050071727552401 6.373872088017304, 13.037578881072237 6.341360089727725, 13.060845156493945 6.3356889132751455, 13.062823181144363 6.371513110440536))"
"POLYGON ((12.873053965813485 6.180741814248096, 12.857482910151056 6.194293484770234, 12.834849670055034 6.180289565890818, 12.834370403601978 6.1783125634354885, 12.873053965813485 6.180741814248096))"
"POLYGON ((12.929517729590186 6.452870775865497, 12.926750571394292 6.455766681421062, 12.899783023732782 6.45488928801363, 12.897266527333517 6.429239892884706, 12.929517729590186 6.452870775865497))"
"POLYGON ((12.842888849142478 6.311052350233231, 12.837906114766875 6.274403152955448, 12.864772446547606 6.280894233483286, 12.867943742988045 6.291606286749211, 12.842888849142478 6.311052350233231))"
"POLYGON ((12.823762909780125 6.118426957166226, 12.791368778379566 6.127894159184847, 12.789763361372225 6.126318218364443, 12.784827744401309 6.109560901226875, 12.823762909780125 6.118426957166226))"
"POLYGON ((13.366056565735144 6.1808958481577765, 13.379105147537686 6.17433186142597, 13.380255897381387 6.174258761085178, 13.40094458017123 6.193881200673625, 13.366056565735144 6.1808958481577765))"
"POLYGON ((13.195855062562815 6.182154952130107, 13.189164341200286 6.163448125280007, 13.227070328653985 6.1586986313800125, 13.227155706103545 6.1588896341795305, 13.195855062562815 6.182154952130107))"
"POLYGON ((13.097890463428987 6.24203609383412, 13.074310305879905 6.250726122359761, 13.062798668625469 6.240659818411632, 13.079112154141573 6.211845688829303, 13.097890463428987 6.24203609383412))"
"POLYGON ((13.028969891901394 6.178437000974204, 13.027572776644943 6.1810277411637315, 12.993409239222533 6.180289506797885, 13.006486578957718 6.150717273277451, 13.028969891901394 6.178437000974204))"
"POLYGON ((13.070703638313702 6.220627291403011, 13.067293337640189 6.2213866630265, 13.053717257088225 6.184824179193206, 13.078050806026347 6.186696831489209, 13.070703638313702 6.220627291403011))"
"POLYGON ((13.083347699822827 6.46717608705538, 13.110652854344549 6.469232147500809, 13.11454918519923 6.475502179006081, 13.115245298881025 6.477645474342859, 13.083347699822827 6.46717608705538))"
"POLYGON ((12.825838585928858 6.287562809308617, 12.788914348283424 6.2976117067405335, 12.786894102920243 6.2805834902173965, 12.825658908785812 6.2842293703085845, 12.825838585928858 6.287562809308617))"
"POLYGON ((12.886578280544226 6.07219531479865, 12.889236213495161 6.03926165562046, 12.896770912151197 6.036776557080093, 12.90043272291303 6.036676911331772, 12.886578280544226 6.07219531479865))"
"POLYGON ((13.280173432504863 6.3977363869694015, 13.278454233193315 6.401895781288179, 13.243367042295146 6.401759843823988, 13.242307855666867 6.384975682825031, 13.280173432504863 6.3977363869694015))"
"POLYGON ((13.26600079404564 6.2302171585930815, 13.263353519041464 6.230293217965686, 13.25273372427618 6.226760758556574, 13.257166971093987 6.1915489141135565, 13.26600079404564 6.2302171585930815))"
"POLYGON ((13.155823308099142 6.3214794479933, 13.138342785997713 6.320909332575268, 13.128018489065443 6.30693773744633, 13.154939060135284 6.284585101746147, 13.155823308099142 6.3214794479933))"
"POLYGON ((12.809430771516228 6.145627493292192, 12.805643040175141 6.145113546717241, 12.79506795961636 6.112581180969855, 12.827828069021141 6.11617001786919, 12.809430771516228 6.145627493292192))"
"POLYGON ((13.223480014354948 6.077906781256948, 13.205489660278754 6.080465232115086, 13.203125648809426 6.0794814204647025, 13.202979901984367 6.079408757818964, 13.223480014354948 6.077906781256948))"
"POLYGON ((13.119439554708194 6.250549322697218, 13.087879979449326 6.264190645086831, 13.088104166096743 6.231624575779992, 13.09865894876368 6.228009904388457, 13.119439554708194 6.250549322697218))"
"POLYGON ((12.863052115426445 6.113898637183588, 12.838071995469544 6.082773248668088, 12.849917312249477 6.077567615606615, 12.852887072100314 6.077536870111024, 12.863052115426445 6.113898637183588))"
"POLYGON ((13.060560770744734 6.2578671851922465, 13.040881118149251 6.245068195069003, 13.055968637651308 6.218215960165134, 13.075233490355902 6.225482428453168, 13.060560770744734 6.2578671851922465))"
"POLYGON ((12.981402689182948 6.319859557282049, 12.971410699453308 6.329704641011671, 12.943264787138405 6.311056646591511, 12.962050514667286 6.291477027374659, 12.981402689182948 6.319859557282049))"
"POLYGON ((12.9604902986029 6.3075389360671545, 12.959379164118248 6.30719973143355, 12.9460310986604 6.285038657963865, 12.982969278914666 6.278038796059405, 12.9604902986029 6.3075389360671545))"
"POLYGON ((13.057850936101142 6.4442223248416575, 13.044524874709245 6.4122367782428284, 13.056332788654185 6.404807124909945, 13.078275534242536 6.415394357835186, 13.057850936101142 6.4442223248416575))"
"POLYGON ((13.565253306695462 6.21330804744154, 13.55761733731591 6.21677346278588, 13.548788999607472 6.1777610916775485, 13.572213249785886 6.19057590548034, 13.565253306695462 6.21330804744154))"
"POLYGON ((13.146659920827606 6.449683078902519, 13.149864096221844 6.442057168712306, 13.172184334305799 6.434334586873809, 13.175859440734174 6.435881392407922, 13.146659920827606 6.449683078902519))"
"POLYGON ((12.973986516568727 6.477391774202765, 12.97388469546043 6.477385140602445, 12.971678357443933 6.437749766755614, 12.99228656053046 6.44697746879055, 12.973986516568727 6.477391774202765))"
"POLYGON ((13.46493901764583 6.369638138276181, 13.460050706071328 6.380724727706292, 13.460396620237567 6.354661172226296, 13.464580392218286 6.363162531378609, 13.46493901764583 6.369638138276181))"
"POLYGON ((13.084106122348036 6.142488393854154, 13.069237817431176 6.157305540388785, 13.069643034224272 6.1184700036607245, 13.072890651193669 6.119612493862793, 13.084106122348036 6.142488393854154))"
"POLYGON ((13.446708316894739 6.437801736578787, 13.420048184050245 6.412928999731595, 13.437905255010072 6.399380889555282, 13.457434858880978 6.411621876871829, 13.446708316894739 6.437801736578787))"
"POLYGON ((13.588274131227207 6.318369916798438, 13.573252515992959 6.334442490331393, 13.548933191216026 6.311154963001706, 13.55301974596037 6.30241102642101, 13.588274131227207 6.318369916798438))"
"POLYGON ((13.101674782862696 6.141810038918447, 13.081272059599609 6.1245937804986905, 13.084652781454873 6.110408775127263, 13.108938151527125 6.103427952505831, 13.101674782862696 6.141810038918447))"
"POLYGON ((13.424305555402661 6.067418604805539, 13.408387955260665 6.07529733154677, 13.38844415962029 6.056666619756477, 13.39506322208652 6.04039081809232, 13.424305555402661 6.067418604805539))"
"POLYGON ((13.274282106830828 6.351036841138579, 13.271590864342912 6.3562467134809735, 13.268571653095586 6.3595763323345285, 13.23933936417265 6.332588469450932, 13.274282106830828 6.351036841138579))"
"POLYGON ((13.007775321534588 6.258992918927877, 12.9858340283229 6.251545793798041, 12.998030852376452 6.22023843897786, 13.01988318086866 6.230788403148585, 13.007775321534588 6.258992918927877))"
"POLYGON ((13.345608425683611 6.343246119764605, 13.33484094990074 6.340126624477473, 13.329509753083075 6.335169335241477, 13.32560964439001 6.321942126215552, 13.345608425683611 6.343246119764605))"
"POLYGON ((13.564529854175841 6.4438298691126485, 13.535587857304552 6.4470183432308685, 13.533350450843413 6.418802928965912, 13.535300005714179 6.416818621193405, 13.564529854175841 6.4438298691126485))"
"POLYGON ((13.100195402624013 6.4890028243180975, 13.071293483668299 6.466044899340181, 13.075597489777547 6.464288613545306, 13.096806406096354 6.471369076728549, 13.100195402624013 6.4890028243180975))"
"POLYGON ((13.298867552288598 6.11899305623353, 13.295096427110863 6.116715935755288, 13.287286187350315 6.099761350934919, 13.326118002347153 6.094184209605274, 13.298867552288598 6.11899305623353))"
"POLYGON ((13.099826499641075 6.165607668496363, 13.061049952220454 6.161345364520085, 13.060960129068569 6.1603256807044815, 13.100484540075636 6.154923912731762, 13.099826499641075 6.165607668496363))"
"POLYGON ((12.992569875931284 6.419429430436775, 12.98925011868038 6.417684659940996, 12.985031073633348 6.413996584783917, 12.98856096080626 6.384647932539349, 12.992569875931284 6.419429430436775))"
"POLYGON ((13.05425683070517 6.303481255228286, 13.09094590841213 6.295294808710805, 13.093185051993007 6.30011153078023, 13.09384770367655 6.302955949210684, 13.05425683070517 6.303481255228286))"
"POLYGON ((13.33399235373029 6.068301574083226, 13.321862597242749 6.048441737820602, 13.33367286097966 6.063010114814592, 13.334041861410311 6.066493107979127, 13.33399235373029 6.068301574083226))"
"POLYGON ((13.284558757600246 6.293171921776924, 13.293824836383251 6.280183972945784, 13.307509282676259 6.2776185393985005, 13.319226797087149 6.284220804941124, 13.284558757600246 6.293171921776924))"
"POLYGON ((13.391874629882382 6.248409817559559, 13.36907773769585 6.262854842628485, 13.366365442274825 6.224151437042047, 13.37467975215963 6.22327405420036, 13.391874629882382 6.248409817559559))"
"POLYGON ((13.043454262033913 6.184010173388185, 13.037243098150556 6.180752181724255, 13.033136459430109 6.153437827653331, 13.062935580146407 6.15013374594442, 13.043454262033913 6.184010173388185))"
"POLYGON ((13.057236548503592 6.193463084962733, 13.037981417753583 6.210203924069087, 13.023955622658715 6.204922570759088, 13.029133857221796 6.172044891565528, 13.057236548503592 6.193463084962733))"
"POLYGON ((13.179073528298545 6.292519457117239, 13.165886837385194 6.255713556070525, 13.169177632102464 6.255553290829382, 13.186096024334965 6.266031706829793, 13.179073528298545 6.292519457117239))"
"POLYGON ((13.34835257880052 6.234826141174018, 13.329575250183607 6.208339872429067, 13.33084294608029 6.205422507040142, 13.339784382049412 6.196822717162657, 13.34835257880052 6.234826141174018))"
"POLYGON ((13.046415936266458 6.072691012668926, 13.064989525056342 6.069442136607801, 13.075933849794561 6.078221840526301, 13.07792721830179 6.082791186024751, 13.046415936266458 6.072691012668926))"
"POLYGON ((13.590313094668034 6.432542777208497, 13.576843648310987 6.450836984039155, 13.561709937038286 6.449980586249255, 13.556374623738485 6.446263767523279, 13.590313094668034 6.432542777208497))"
"POLYGON ((12.828353797994051 6.06461992457935, 12.816042847949097 6.082779061249997, 12.807673196299195 6.044326862069501, 12.825181431782028 6.053502758592018, 12.828353797994051 6.06461992457935))"
