"POLYGON ((13.698077826835389 7.102784998692365, 13.674587512520118 7.103630005477275, 13.678959471057713 7.068223880795038, 13.700144408999739 7.073149244789136, 13.698077826835389 7.102784998692365))"
"POLYGON ((14.289190684196692 7.233584255185494, 14.273675779712157 7.20819825460314, 14.28694429343852 7.19480866975933, 14.308539741234151 7.201529924049672, 14.289190684196692 7.233584255185494))"
"POLYGON ((13.653695512034462 6.732750087285962, 13.653196197151736 6.732486257305142, 13.643823057813945 6.708587429864404, 13.666524679246336 6.695288745458715, 13.653695512034462 6.732750087285962))"
"POLYGON ((14.076352605131891 7.212224956792902, 14.057558423008771 7.228389676100751, 14.038722508950315 7.199685008563072, 14.03958085211818 7.198100095648466, 14.076352605131891 7.212224956792902))"
"POLYGON ((13.74768126441527 6.663378611156377, 13.739557119040006 6.656465382669865, 13.736383570612315 6.648531882118207, 13.76828382820001 6.629372972957236, 13.74768126441527 6.663378611156377))"
"POLYGON ((14.55743863908486 6.876572877326237, 14.556801927907083 6.860318562860976, 14.586241590124013 6.850938345358623, 14.591293557351126 6.855619045892388, 14.55743863908486 6.876572877326237))"
"POLYGON ((14.035054798498576 6.962224705118149, 14.033263401182028 6.969599348506427, 14.021335734833789 6.980272371560634, 14.012445939151185 6.981102948095331, 14.035054798498576 6.962224705118149))"
"POLYGON ((14.254855962572046 7.29256615084795, 14.247879129131483 7.299659586649633, 14.218254631865728 7.277292347951975, 14.218398820566497 7.276787235078171, 14.254855962572046 7.29256615084795))"
"POLYGON ((13.850102210590725 6.838130534601009, 13.846576354082673 6.83919536195406, 13.842318028685845 6.799600096407073, 13.854596806681537 6.803609718388031, 13.850102210590725 6.838130534601009))"
"POLYGON ((13.745033113304409 7.347725770357123, 13.768077801512472 7.343095640678459, 13.771252764255847 7.344919915993568, 13.771965413422834 7.345445358259931, 13.745033113304409 7.347725770357123))"
"POLYGON ((14.171079599963493 7.001508624515903, 14.150324064844577 7.015144047861774, 14.136257786774083 7.007438835555661, 14.167708455126238 6.982725913354995, 14.171079599963493 7.001508624515903))"
"POLYGON ((14.201009997892653 6.513062888145866, 14.197734595222844 6.512006143601884, 14.188942336027234 6.50480331864636, 14.22356225633112 6.485003280498998, 14.201009997892653 6.513062888145866))"
"POLYGON ((13.589213888651281 6.808378169055022, 13.595544436014828 6.802499629775396, 13.613412154108325 6.801309159075806, 13.613867067077589 6.801506903007562, 13.589213888651281 6.808378169055022))"
"POLYGON ((13.745869106828492 6.750074744064241, 13.743315997700314 6.731195284815351, 13.746093114361551 6.736531138143319, 13.746615113057452 6.7383327357121905, 13.745869106828492 6.750074744064241))"
"POLYGON ((14.028059007172162 6.515791429671378, 14.008254163482379 6.51722699721593, 13.997136453848993 6.502250218288837, 14.005934130874794 6.482468199664498, 14.028059007172162 6.515791429671378))"
"POLYGON ((14.243889253866426 6.754903259870118, 14.217814839816006 6.749901910042517, 14.215065033310884 6.730372613377149, 14.240252150957717 6.718825342270071, 14.243889253866426 6.754903259870118))"
"POLYGON ((13.984005899048798 6.676308770307902, 13.951505641432837 6.682455261093969, 13.949007675136922 6.679399441280527, 13.973943229253193 6.6501244785206435, 13.984005899048798 6.676308770307902))"
"POLYGON ((13.923813587181451 7.635384997894864, 13.888572391860631 7.6293897902128265, 13.887767494968699 7.621874667188945, 13.901885426017898 7.604403981396628, 13.923813587181451 7.635384997894864))"
"POLYGON ((14.053985164241126 6.627445543628237, 14.03936495827528 6.5954986812987935, 14.053157142325299 6.587616136353617, 14.074292454882091 6.601020612135699, 14.053985164241126 6.627445543628237))"
"POLYGON ((13.790109788549213 7.203339548858018, 13.788418298578089 7.208361629280447, 13.78627079681872 7.211793547245365, 13.775093439427915 7.180063024614208, 13.790109788549213 7.203339548858018))"
"POLYGON ((14.255234595124092 6.91683785085971, 14.243448929390405 6.9111241636102365, 14.23845017831721 6.9027935435786, 14.245045199906256 6.881396393552952, 14.255234595124092 6.91683785085971))"
"POLYGON ((14.011087420946557 6.623227482620551, 13.99917017622216 6.6222296665841025, 13.991810007235939 6.617038664288001, 13.989779322831984 6.593081043704343, 14.011087420946557 6.623227482620551))"
"POLYGON ((13.790136562441292 7.085014490786933, 13.782329560333947 7.081321883854183, 13.775113440606972 7.060938477872457, 13.80750519206646 7.050250259959044, 13.790136562441292 7.085014490786933))"
"POLYGON ((13.593047778447405 7.059718443501964, 13.590032466866994 7.054935019680449, 13.590017136880187 7.0549006612594045, 13.61415581804791 7.02764840141159, 13.593047778447405 7.059718443501964))"
"POLYGON ((13.794958819992003 7.791299429546703, 13.787589403954748 7.758735088238261, 13.78887591722004 7.75750906096949, 13.79860678878616 7.752879006353623, 13.794958819992003 7.791299429546703))"
"POLYGON ((14.489518974966524 7.785204975782078, 14.468536349302251 7.775543351847684, 14.466281288032043 7.76144411282543, 14.489542773647637 7.745885742138102, 14.489518974966524 7.785204975782078))"
"POLYGON ((13.959628521685552 7.076019155010139, 13.938173158020703 7.066038555162327, 13.974206179722925 7.048819259535664, 13.974779012796178 7.050402799438553, 13.959628521685552 7.076019155010139))"
"POLYGON ((14.036296228063067 6.918755272174414, 14.050455133173221 6.897059017436476, 14.053262909454888 6.896442567505914, 14.07595903697443 6.913574388774629, 14.036296228063067 6.918755272174414))"
"POLYGON ((13.592251309289296 7.021726015372418, 13.60096638299971 6.983627432984837, 13.602933330815233 6.9837447735007565, 13.612985767106625 6.987797982366518, 13.592251309289296 7.021726015372418))"
"POLYGON ((14.043610761635977 6.703459227109269, 14.039292205515416 6.704813224433912, 14.026893005105453 6.703224925789615, 14.031045123504942 6.665678727732451, 14.043610761635977 6.703459227109269))"
"POLYGON ((14.0566201391806 7.2255617029863295, 14.072842418432295 7.213752944067051, 14.08977971910105 7.220266274542601, 14.094817167910467 7.231682910183548, 14.0566201391806 7.2255617029863295))"
"POLYGON ((13.828569635148868 6.7883429730518525, 13.809011198327934 6.787727500798698, 13.799948897489926 6.7755016486298265, 13.80136421008503 6.761830932526266, 13.828569635148868 6.7883429730518525))"
"POLYGON ((13.852465601839548 6.620359456239811, 13.845079467912738 6.626502988153318, 13.81835765856207 6.617223271553299, 13.828031895291343 6.590320282554141, 13.852465601839548 6.620359456239811))"
"POLYGON ((14.35874845791374 6.633903166069769, 14.336688834776428 6.630906188787203, 14.358320774614546 6.597773210978088, 14.366276438978174 6.604379972874985, 14.35874845791374 6.633903166069769))"
"POLYGON ((13.693974946563406 7.293703119968197, 13.688030038704746 7.254299629778387, 13.70142304772443 7.2557371411581055, 13.706919529147475 7.259661447365919, 13.693974946563406 7.293703119968197))"
"POLYGON ((13.673827184143615 6.673293962680226, 13.68867650579198 6.6545584198047365, 13.700613071502303 6.655075700076227, 13.704103299136348 6.656733263627804, 13.673827184143615 6.673293962680226))"
"POLYGON ((14.243405441450832 7.298329631262809, 14.260683887946957 7.299013322858189, 14.263617618493848 7.300910534588526, 14.26575960661631 7.302841603130372, 14.243405441450832 7.298329631262809))"
"POLYGON ((13.766231624520154 7.255658050842229, 13.736256109178854 7.268510931741134, 13.73388336229789 7.266812273067629, 13.757233641646039 7.234453325452006, 13.766231624520154 7.255658050842229))"
"POLYGON ((13.634930477011503 6.640845902942671, 13.634400136466677 6.640554139916257, 13.624588883121676 6.619818037870013, 13.657839772702623 6.608454760062346, 13.634930477011503 6.640845902942671))"
"POLYGON ((14.329390157941258 6.786343972641333, 14.326324735928976 6.789097957700605, 14.295139093801026 6.768154299296755, 14.304102677923158 6.755875613222252, 14.329390157941258 6.786343972641333))"
"POLYGON ((13.668705312480807 6.772775414588363, 13.65152992498368 6.771700636682938, 13.641252576166714 6.7536756683436785, 13.677659118003366 6.742791529776392, 13.668705312480807 6.772775414588363))"
"POLYGON ((14.161772159481947 6.997530913193117, 14.16379919073516 6.995458834633453, 14.174550923501284 6.9906000693349455, 14.196774032456004 7.00716428793687, 14.161772159481947 6.997530913193117))"
"POLYGON ((13.981164494401105 6.640893981643914, 13.991940950830857 6.641668560070949, 14.003877625470556 6.6534097523516635, 14.005139180688854 6.659339928662382, 13.981164494401105 6.640893981643914))"
"POLYGON ((14.351571506826078 7.42395307686388, 14.32162839534921 7.397708993304257, 14.321965875844123 7.39725379020973, 14.323866199320241 7.395104177501487, 14.351571506826078 7.42395307686388))"
"POLYGON ((13.757159114579675 6.503238754343266, 13.749637118608725 6.510917886769393, 13.72181229511579 6.5026704742121995, 13.756205620740719 6.482397405686788, 13.757159114579675 6.503238754343266))"
"POLYGON ((13.927549230464981 6.946248769458469, 13.910076744533685 6.9577043386411015, 13.906670450797149 6.957518041602583, 13.92523991829176 6.925423480352927, 13.927549230464981 6.946248769458469))"
"POLYGON ((13.75062661718434 7.21573292753627, 13.742055681856554 7.21875769929499, 13.721433405617105 7.206655801434981, 13.720052134045865 7.196108551142669, 13.75062661718434 7.21573292753627))"
"POLYGON ((14.430762458621029 7.99647893712293, 14.398328032322707 8.001267732607758, 14.394248139528086 7.980247841604012, 14.397771726329257 7.9744245066433965, 14.430762458621029 7.99647893712293))"
"POLYGON ((14.144864323479661 6.87161351415325, 14.123433580397778 6.852994050544646, 14.123404342488284 6.852436541569693, 14.142515375295721 6.831687075279785, 14.144864323479661 6.87161351415325))"
"POLYGON ((14.083768705233835 6.840157508852056, 14.082788717622012 6.841917799590865, 14.082100412674876 6.842947270582542, 14.067964969664342 6.851206941714033, 14.083768705233835 6.840157508852056))"
"POLYGON ((14.6157952413928 6.5900016650843884, 14.609054389200113 6.594096365497117, 14.582590519598345 6.57899098804279, 14.598658782639298 6.555615347457958, 14.6157952413928 6.5900016650843884))"
"POLYGON ((14.065470144819834 7.844592674721471, 14.047259078814351 7.850452598277445, 14.037375761582378 7.816146472027639, 14.069388029881212 7.822972603346028, 14.065470144819834 7.844592674721471))"
"POLYGON ((13.965717570987328 6.574532030578894, 13.94220244689988 6.542628019315697, 13.956735554263421 6.536986776663674, 13.970805092941973 6.543385202809221, 13.965717570987328 6.574532030578894))"
"POLYGON ((13.732052144773517 6.798190890670431, 13.732658387514972 6.793082425009281, 13.734363287858264 6.788638829589105, 13.765168002906032 6.78287623307299, 13.732052144773517 6.798190890670431))"
"POLYGON ((14.119172243621511 6.52579160503054, 14.095532454979393 6.525202344390803, 14.101259711008986 6.490455030676839, 14.12596255693438 6.501097121728375, 14.119172243621511 6.52579160503054))"
"POLYGON ((14.63220058086178 6.935281291704202, 14.6170199948382 6.938375052025953, 14.616198568174399 6.938193340956544, 14.608547610189847 6.9030532367836255, 14.63220058086178 6.935281291704202))"
"POLYGON ((14.308870968128403 7.525638668620418, 14.309720739945199 7.524763885792624, 14.333532084703446 7.521750896280129, 14.338079458312015 7.525297250100886, 14.308870968128403 7.525638668620418))"
"POLYGON ((13.933179675685526 6.684633619307991, 13.910533642256102 6.673134608317653, 13.932751342104968 6.645491229607297, 13.9485443408513 6.66161255770666, 13.933179675685526 6.684633619307991))"
"POLYGON ((13.901664037258767 6.573338003643005, 13.899083337848083 6.582958718479457, 13.878003708978692 6.592791894883363, 13.90162189052011 6.571815627908976, 13.901664037258767 6.573338003643005))"
"POLYGON ((13.942905407824467 6.587050883844582, 13.911077449442109 6.5767789616555605, 13.94432995356011 6.55716072809948, 13.949255789214059 6.564917404169764, 13.942905407824467 6.587050883844582))"
"POLYGON ((13.953562779547777 7.057907611760498, 13.929144893657023 7.051062588796436, 13.926600617750049 7.033132611258471, 13.927563872121274 7.030802228920479, 13.953562779547777 7.057907611760498))"
"POLYGON ((13.676124546820622 6.654923583912284, 13.662310897110187 6.670656044839418, 13.638781569288412 6.660988973502372, 13.63842563167645 6.6602920144866875, 13.676124546820622 6.654923583912284))"
"POLYGON ((14.787670302387255 7.270688203950633, 14.768298569738286 7.24075579232619, 14.769786789814965 7.240656503631781, 14.789040422121138 7.253469333722789, 14.787670302387255 7.270688203950633))"
"POLYGON ((14.15323119174719 7.054278813730759, 14.136857263461147 7.0594818462724485, 14.131352854379857 7.057899236768535, 14.140522113511194 7.019689757550368, 14.15323119174719 7.054278813730759))"
"POLYGON ((13.838338538979647 6.916132712499347, 13.865020492167018 6.886848540223727, 13.86929972861524 6.890808639637093, 13.871243618579957 6.89370922410361, 13.838338538979647 6.916132712499347))"
"POLYGON ((14.700672750495945 6.915679200495353, 14.689479763792903 6.887651983018786, 14.701868084732775 6.900234080790698, 14.702678946062724 6.903662242080286, 14.700672750495945 6.915679200495353))"
"POLYGON ((13.765550390973393 6.9832338198334645, 13.744234158687295 6.959671822122034, 13.781590558923343 6.953968391077988, 13.783658008693749 6.960187562206564, 13.765550390973393 6.9832338198334645))"
"POLYGON ((14.049856889341905 8.361423828648503, 14.037754753804231 8.374361606630979, 14.037235911027164 8.37454873565702, 14.050710051251723 8.355510059178497, 14.049856889341905 8.361423828648503))"
"POLYGON ((13.616384090210676 7.3961929919274025, 13.614586806154415 7.357956123385502, 13.630191384201668 7.358895979803991, 13.634689123288869 7.361961007053876, 13.616384090210676 7.3961929919274025))"
"POLYGON ((13.731149666872572 7.241479292044229, 13.70742358220437 7.2255427643149055, 13.732505024568889 7.202643492051049, 13.740134412136717 7.206736879714576, 13.731149666872572 7.241479292044229))"
"POLYGON ((13.659146071202906 6.673260760805613, 13.62024033558835 6.667988775918572, 13.65722116710388 6.656320855291549, 13.657819746938934 6.657357809912345, 13.659146071202906 6.673260760805613))"
"POLYGON ((13.602568553689704 6.986968358914367, 13.567108257308037 6.971469485702829, 13.583461905986777 6.954875381374126, 13.60658754453266 6.9712682630472225, 13.602568553689704 6.986968358914367))"
"POLYGON ((14.222553286153822 7.0611180895797, 14.217179130441874 7.065433245724314, 14.207113988503385 7.067909608279327, 14.187532641921862 7.047709381040684, 14.222553286153822 7.0611180895797))"
"POLYGON ((13.610885042472713 7.0573241889036025, 13.592163996568972 7.069495938410562, 13.587916264031213 7.0689708531438, 13.603877933703709 7.03306432716856, 13.610885042472713 7.0573241889036025))"
"POLYGON ((14.090187573381984 7.53503358494649, 14.08916580280514 7.537752480929405, 14.08367328992841 7.5139001252751765, 14.090618606107855 7.525466226358632, 14.090187573381984 7.53503358494649))"
"POLYGON ((13.936750880647912 6.522994987153307, 13.91350150111457 6.508371122875401, 13.91305660545851 6.5061188653386655, 13.912924403544679 6.501869000299351, 13.936750880647912 6.522994987153307))"
"POLYGON ((14.25918438636213 6.504424250008922, 14.274227765688474 6.479677201698715, 14.297186585157812 6.492102869919964, 14.29802487130097 6.494907910107639, 14.25918438636213 6.504424250008922))"
"POLYGON ((13.65021495403383 6.7927404752174425, 13.683980855165826 6.790560006526335, 13.68694562827675 6.796560507320997, 13.68743897496869 6.798588993690191, 13.65021495403383 6.7927404752174425))"
"POLYGON ((14.431260758486314 6.7125981547023486, 14.416606258716495 6.714981600879246, 14.421850023288748 6.675479654002328, 14.440408504788135 6.690827811416156, 14.431260758486314 6.7125981547023486))"
"POLYGON ((13.630478143111805 7.170896350497958, 13.622042756238216 7.1768345000183755, 13.621522910384629 7.177017659125828, 13.59696457415475 7.166416332897572, 13.630478143111805 7.170896350497958))"
"POLYGON ((14.060068067477507 6.577546941410302, 14.033761269861882 6.575714688988371, 14.030628996495555 6.571611508096277, 14.06508612525765 6.551300305485289, 14.060068067477507 6.577546941410302))"
"POLYGON ((13.719807275071021 6.57155522069564, 13.705865141988692 6.5826875643410645, 13.682366645837215 6.568376705125803, 13.716097612770415 6.549285446579563, 13.719807275071021 6.57155522069564))"
"POLYGON ((14.064209309680335 6.646892326756517, 14.053752601481005 6.6509541638883904, 14.038407280513116 6.645671764297992, 14.048412082191401 6.611358427482972, 14.064209309680335 6.646892326756517))"
"POLYGON ((13.918901450746619 7.1831471424118725, 13.909540239449479 7.1508349290188775, 13.910500809937712 7.149808632383159, 13.93861065791069 7.1496945506416765, 13.918901450746619 7.1831471424118725))"
"POLYGON ((13.787099438476206 6.808563207589773, 13.765892122891636 6.797798134844986, 13.765237554810508 6.781332735481534, 13.770842759791359 6.773584714710602, 13.787099438476206 6.808563207589773))"
"POLYGON ((13.722691442289234 7.208924285631591, 13.704829751949667 7.212579180612885, 13.69980026137995 7.210399805303129, 13.730012150842812 7.190635860765159, 13.722691442289234 7.208924285631591))"
"POLYGON ((14.284558850575124 7.482861358451216, 14.278367024103288 7.492252739629593, 14.260358732859434 7.496336453555305, 14.247712836553628 7.467731200464146, 14.284558850575124 7.482861358451216))"
"POLYGON ((13.666894527065569 6.928903326847788, 13.633463902940642 6.912635794211699, 13.65338240104667 6.894135007934948, 13.663864494349898 6.89708641230407, 13.666894527065569 6.928903326847788))"
"POLYGON ((13.684985518447906 7.012013769269538, 13.679670932938647 7.017132847046353, 13.671657304484683 7.020194827950797, 13.648973683754063 7.00376282182672, 13.684985518447906 7.012013769269538))"
"POLYGON ((13.81439201584755 6.5341408439167035, 13.803741034787333 6.538152425795776, 13.797676262990331 6.537659949063479, 13.822306047081998 6.517888060528234, 13.81439201584755 6.5341408439167035))"
"POLYGON ((13.921225564049415 7.490913571321897, 13.916422131393542 7.4873648613367125, 13.912454046288406 7.481697112073845, 13.931039699696761 7.453238751909143, 13.921225564049415 7.490913571321897))"
"POLYGON ((14.18922405920697 7.5832495641238316, 14.185895199969716 7.584378065381238, 14.184148410902392 7.584721870947431, 14.19197935194662 7.548122904084035, 14.18922405920697 7.5832495641238316))"
"POLYGON ((13.668511264116045 7.024774081877444, 13.664398518587166 7.005609203643408, 13.664672394128846 7.004789207993107, 13.692883922197502 6.993871233469394, 13.668511264116045 7.024774081877444))"
"POLYGON ((14.35399594492 6.59549429660878, 14.327984298748893 6.61046130121806, 14.346375553277406 6.575501812225779, 14.354392696861623 6.59118414720434, 14.35399594492 6.59549429660878))"
"POLYGON ((14.000732716741922 6.886629341477871, 14.016316628882201 6.860212758534424, 14.038713695236206 6.874113927122964, 14.039543542070987 6.878698207192874, 14.000732716741922 6.886629341477871))"
"POLYGON ((13.636183403467133 7.1163492094898055, 13.628469604940777 7.115029614996491, 13.641299816534591 7.077176163966355, 13.64187255767777 7.077354738292563, 13.636183403467133 7.1163492094898055))"
"POLYGON ((13.787556946719 6.586934570649598, 13.774039839384923 6.590438275098381, 13.771668035843813 6.590047939867252, 13.760996369834753 6.557429132937713, 13.787556946719 6.586934570649598))"
"POLYGON ((14.353487202732092 6.769319472106923, 14.351717921459425 6.772754946122556, 14.319391434330386 6.749300624126364, 14.34888821190889 6.747623531270159, 14.353487202732092 6.769319472106923))"
"POLYGON ((14.052444865587296 7.284715100665584, 14.019040887332793 7.29602392683825, 14.023252675316556 7.263810951977766, 14.050995116554805 7.2733127989597515, 14.052444865587296 7.284715100665584))"
"POLYGON ((13.834552734893851 7.376830069321947, 13.831940508715906 7.369641747718932, 13.849290028837324 7.3466764051830244, 13.870954711712333 7.36113242507214, 13.834552734893851 7.376830069321947))"
"POLYGON ((14.019715471357417 7.141760297548521, 14.01902503447551 7.145149906898698, 14.017205935173655 7.149409755023193, 13.987350980630021 7.123861782676333, 14.019715471357417 7.141760297548521))"
"POLYGON ((13.837327685974802 7.155134687157097, 13.852485910905717 7.118531352323854, 13.86233613790574 7.124526063798792, 13.862803421398283 7.125065532769768, 13.837327685974802 7.155134687157097))"
"POLYGON ((13.604220209651677 7.059558592986428, 13.585780896261324 7.045361569984923, 13.589389625631588 7.026974383784665, 13.624910530218013 7.038829475456295, 13.604220209651677 7.059558592986428))"
"POLYGON ((13.883918505890382 6.724865505510868, 13.862859394372704 6.70285564791361, 13.86364622718305 6.698994621706177, 13.879673076528736 6.685138231254766, 13.883918505890382 6.724865505510868))"
"POLYGON ((14.025122951051857 6.611583988717305, 14.022720551150249 6.612399843032003, 14.008830032480882 6.5750708548928865, 14.01254293753806 6.573717214150818, 14.025122951051857 6.611583988717305))"
"POLYGON ((13.622070687179617 6.708754905721061, 13.61959797799342 6.677912685289561, 13.623117288428231 6.681025166645488, 13.62726325826559 6.688298646060667, 13.622070687179617 6.708754905721061))"
"POLYGON ((13.66261087606243 6.705765032926691, 13.6530770076386 6.712529605751607, 13.62980122854859 6.704124640951137, 13.626776337058164 6.693409295669263, 13.66261087606243 6.705765032926691))"
"POLYGON ((13.937476159074741 6.582558306561596, 13.936535027521922 6.587661224374858, 13.932473759250591 6.5947753891763075, 13.937489032903668 6.580752552621038, 13.937476159074741 6.582558306561596))"
"POLYGON ((13.832717532033236 6.584092835293054, 13.832388870921125 6.584758281573977, 13.795474371869268 6.581339808328587, 13.795445683083818 6.569897263649184, 13.832717532033236 6.584092835293054))"
"POLYGON ((13.578636946149635 6.568606464526531, 13.57704328193953 6.557671178386924, 13.583310322069986 6.545656798161767, 13.600214992096987 6.540650099362938, 13.578636946149635 6.568606464526531))"
"POLYGON ((14.08063763461876 7.376422667998288, 14.080443528724548 7.375559031264253, 14.093207249090405 7.352812894500665, 14.117908088704276 7.362603255559427, 14.08063763461876 7.376422667998288))"
"POLYGON ((14.558768536371142 6.745136022293377, 14.579387538709335 6.740729470094487, 14.582471961031874 6.742142466262642, 14.585779493422912 6.7444837077734645, 14.558768536371142 6.745136022293377))"
"POLYGON ((13.779164120562788 6.870501375204287, 13.763027470356645 6.872947902348219, 13.78175564534368 6.838821559016194, 13.782658068714177 6.839688401383115, 13.779164120562788 6.870501375204287))"
"POLYGON ((13.969714736976634 7.259123329422033, 13.929891582567674 7.255465021685753, 13.957080553903463 7.238223598446387, 13.968479398096465 7.249611163423562, 13.969714736976634 7.259123329422033))"
"POLYGON ((14.071277743512386 7.08498026447652, 14.052222037080664 7.088861611864815, 14.038320319258165 7.068264875326511, 14.050902196528602 7.05119861669127, 14.071277743512386 7.08498026447652))"
"POLYGON ((14.291632106939392 7.439290203738408, 14.271000399210898 7.450418660580329, 14.256051212175649 7.421039688607207, 14.257682998215214 7.418511692485765, 14.291632106939392 7.439290203738408))"
"POLYGON ((14.262232730680052 7.017375745773947, 14.24807650122916 7.032103887419097, 14.225710274414897 7.0023651437344405, 14.24718784588498 6.993321000011607, 14.262232730680052 7.017375745773947))"
"POLYGON ((13.654336813301963 6.628952341859693, 13.635572271749375 6.621447392570274, 13.640401019122512 6.592446871872912, 13.640969999767394 6.592087511875252, 13.654336813301963 6.628952341859693))"
"POLYGON ((13.731837316307653 7.1707320436616575, 13.712401900113315 7.186035606988173, 13.718968431354439 7.14714618358773, 13.73065923982549 7.157882444428481, 13.731837316307653 7.1707320436616575))"
"POLYGON ((13.877451483608102 6.949189456209658, 13.87496301500667 6.953572767342573, 13.866826918634992 6.95997070593169, 13.877338095183436 6.933711894425748, 13.877451483608102 6.949189456209658))"
"POLYGON ((14.119695844078878 6.9353660173594704, 14.1172260560943 6.9366388566509976, 14.09127320780951 6.926885915935473, 14.129233416445288 6.916398110530772, 14.119695844078878 6.9353660173594704))"
"POLYGON ((14.115984409373493 6.904293573127086, 14.115493576025173 6.907874128324815, 14.077096025954438 6.909893121320277, 14.084232636969793 6.887210729740668, 14.115984409373493 6.904293573127086))"
"POLYGON ((13.616538833230504 7.150076365945129, 13.640504630149403 7.120026523916957, 13.645411376425477 7.122940225793725, 13.65284449796054 7.137999978604252, 13.616538833230504 7.150076365945129))"
"POLYGON ((13.636073434058146 6.579065959845723, 13.619480763021974 6.574483611911882, 13.61696939457672 6.546874197781219, 13.652571187652574 6.558687870228937, 13.636073434058146 6.579065959845723))"
"POLYGON ((13.734238246038652 7.008601169586914, 13.708977099757604 7.007257211545064, 13.710207515755178 6.976628469834885, 13.740772188356528 6.9844841516841205, 13.734238246038652 7.008601169586914))"
"POLYGON ((14.50243446373309 6.949483867706937, 14.493649812603852 6.953084765612766, 14.474885715146577 6.945585617127627, 14.4737057203512 6.943895287898517, 14.50243446373309 6.949483867706937))"
"POLYGON ((13.775638783348562 6.834904447084744, 13.760992564480086 6.798677436502116, 13.77137268473511 6.795209248963898, 13.782037019927747 6.797730883062673, 13.775638783348562 6.834904447084744))"
