ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
24,partition_24.csv,48498,3622500,BOX,0.4308349052353468,5.256422701768496,0.7023512525296113,6.2548543487350905
25,partition_25.csv,28262,2111400,BOX,0.1593185579410823,5.256422701768496,0.4308349052353468,6.2548543487350905
26,partition_26.csv,28253,2110495,BOX,0.1593185579410823,4.257991054801901,0.4308349052353468,5.256422701768496
27,partition_27.csv,48673,3635176,BOX,0.4308349052353468,4.257991054801901,0.7023512525296113,5.256422701768496
28,partition_28.csv,48813,3628549,BOX,0.9738675998238757,5.256422701768496,1.2453839471181403,6.2548543487350905
29,partition_29.csv,48549,3620877,BOX,0.7023512525296113,5.256422701768496,0.9738675998238757,6.2548543487350905
30,partition_30.csv,48941,3650008,BOX,0.7023512525296113,4.257991054801901,0.9738675998238757,5.256422701768496
31,partition_31.csv,48554,3609186,BOX,0.9738675998238757,4.257991054801901,1.2453839471181403,5.256422701768496
32,partition_32.csv,48504,3627693,BOX,0.9738675998238757,3.259559407835307,1.2453839471181403,4.257991054801901
33,partition_33.csv,48226,3618759,BOX,0.7023512525296113,3.259559407835307,0.9738675998238757,4.257991054801901
34,partition_34.csv,48567,3660982,BOX,0.7023512525296113,2.2611277608687126,0.9738675998238757,3.259559407835307
35,partition_35.csv,48878,3672909,BOX,0.9738675998238757,2.2611277608687126,1.2453839471181403,3.259559407835307
36,partition_36.csv,48784,3665090,BOX,0.4308349052353468,3.259559407835307,0.7023512525296113,4.257991054801901
37,partition_37.csv,28341,2129809,BOX,0.1593185579410823,3.259559407835307,0.4308349052353468,4.257991054801901
38,partition_38.csv,28211,2129820,BOX,0.1593185579410823,2.2611277608687126,0.4308349052353468,3.259559407835307
39,partition_39.csv,48183,3636706,BOX,0.4308349052353468,2.2611277608687126,0.7023512525296113,3.259559407835307
40,partition_40.csv,48973,3717488,BOX,0.4308349052353468,1.2626961139021182,0.7023512525296113,2.2611277608687126
41,partition_41.csv,28536,2166527,BOX,0.1593185579410823,1.2626961139021182,0.4308349052353468,2.2611277608687126
42,partition_42.csv,28281,2160673,BOX,0.1593185579410823,0.2642644669355239,0.4308349052353468,1.2626961139021182
43,partition_43.csv,48327,3691840,BOX,0.4308349052353468,0.2642644669355239,0.7023512525296113,1.2626961139021182
44,partition_44.csv,48661,3676954,BOX,0.9738675998238757,1.2626961139021182,1.2453839471181403,2.2611277608687126
45,partition_45.csv,48811,3700135,BOX,0.7023512525296113,1.2626961139021182,0.9738675998238757,2.2611277608687126
46,partition_46.csv,48209,3678171,BOX,0.7023512525296113,0.2642644669355239,0.9738675998238757,1.2626961139021182
47,partition_47.csv,48312,3674403,BOX,0.9738675998238757,0.2642644669355239,1.2453839471181403,1.2626961139021182
48,partition_48.csv,28081,2082686,BOX,2.059932989000934,3.259559407835307,2.3314493362951985,4.257991054801901
49,partition_49.csv,48569,3615202,BOX,1.7884166417066694,3.259559407835307,2.059932989000934,4.257991054801901
50,partition_50.csv,48520,3628068,BOX,1.7884166417066694,2.2611277608687126,2.059932989000934,3.259559407835307
51,partition_51.csv,28273,2105850,BOX,2.059932989000934,2.2611277608687126,2.3314493362951985,3.259559407835307
52,partition_52.csv,48470,3621633,BOX,1.5169002944124048,3.259559407835307,1.7884166417066694,4.257991054801901
53,partition_53.csv,48526,3627172,BOX,1.2453839471181403,3.259559407835307,1.5169002944124048,4.257991054801901
54,partition_54.csv,48892,3671725,BOX,1.2453839471181403,2.2611277608687126,1.5169002944124048,3.259559407835307
55,partition_55.csv,48534,3642995,BOX,1.5169002944124048,2.2611277608687126,1.7884166417066694,3.259559407835307
56,partition_56.csv,48593,3668462,BOX,1.5169002944124048,1.2626961139021182,1.7884166417066694,2.2611277608687126
57,partition_57.csv,48406,3655483,BOX,1.2453839471181403,1.2626961139021182,1.5169002944124048,2.2611277608687126
58,partition_58.csv,48249,3667475,BOX,1.2453839471181403,0.2642644669355239,1.5169002944124048,1.2626961139021182
59,partition_59.csv,48378,3675630,BOX,1.5169002944124048,0.2642644669355239,1.7884166417066694,1.2626961139021182
60,partition_60.csv,28381,2126143,BOX,2.059932989000934,1.2626961139021182,2.3314493362951985,2.2611277608687126
61,partition_61.csv,48633,3657120,BOX,1.7884166417066694,1.2626961139021182,2.059932989000934,2.2611277608687126
62,partition_62.csv,48549,3674613,BOX,1.7884166417066694,0.2642644669355239,2.059932989000934,1.2626961139021182
63,partition_63.csv,28211,2127404,BOX,2.059932989000934,0.2642644669355239,2.3314493362951985,1.2626961139021182
