datasetName;numQuery;queryArea;minX;minY;maxX;maxY;areaint;cardinality;executionTime;mbrTests
dataset1002;9;0.09999999931312623;6.033474987;9.599843721;6.264128661;10.03339415;6.411277273800621;1.8931505811972283E-4;59;5282
dataset1002;10;0.1299999986844038;8.642309237;7.301954723;8.726711602;8.842195908;0.018255938685912538;0.0024989587671803417;51;10546
dataset1003;1;5.000000364958037E-4;5.193174046;7.443337099;5.202124277;7.499201583;5.000000364958037E-4;0.0;57;5268
dataset1003;2;9.99999987161029E-4;5.89675976;2.313231321;5.905537038;2.427161857;3.484413312039311;0.0;57;5250
dataset1003;3;0.0040000000605408615;3.823462994;3.530374403;3.857663342;3.647332279;5.069605069545594;0.003546504976547306;47;5238
dataset1003;4;0.006999999938125764;2.083775967;4.460560533;2.112144782;4.707310351;8.429778477674752;0.0;51;5238
dataset1003;5;0.009999999794686827;6.134741993;1.430001546;6.159128562;1.840063322;5.22571239202843;0.0;49;5250
dataset1003;6;0.02999999982876584;3.02097311;1.552527758;3.090071236;1.986692931;11.475883682890911;4.576135453609427E-4;62;5247
dataset1003;7;0.05009040863968321;6.478216796;1.669624001;6.67827754;1.92;7.04828915194906;3.813446211341189E-5;66;5250
dataset1003;8;0.07023381451470732;4.71499515;2.676769997;4.873454221;3.12;1.3822565807082874;7.245547801548259E-4;44;5250
dataset1003;9;0.09999999995455178;4.255521282;7.035387463;4.474932066;7.491153575;0.0;0.0;49;5268
dataset1003;10;0.1299999998638932;0.92851316;1.525164222;1.130813871;2.167771948;21.431245770040263;0.012775044807992983;39;5247
dataset1004;1;5.000000123414862E-4;6.968652875;9.881831083;6.97848738;9.932672484;5.000000123414862E-4;0.0;43;5056
dataset1004;2;9.999999038328477E-4;9.177216069;6.679499951;9.185179029;6.805081381;6.764937838659601;0.0;53;5056
dataset1004;3;0.003999999970432328;9.183355803;7.210382738;9.210771266;7.356285799;5.568495047548166;7.910140800506249E-5;49;5056
dataset1004;4;0.007000000106962813;5.877081632;9.873367008;5.897342523;10.21886021;0.0;0.0;48;0
dataset1004;5;0.009999999969878505;5.641766084;3.760170974;5.701043421;3.92886951;7.546030369233513;1.9775352001265623E-4;27;10114
dataset1004;6;0.02999999996832688;8.36824056;4.643315341;8.408854003;5.381987016;6.253672601617385;7.910140800506249E-5;75;5056
dataset1004;7;0.050019655384305646;6.131159311;5.241595139;6.188103048;6.12;2.9362966010388716;7.119126720455624E-4;67;10114
dataset1004;8;0.06985335619916822;8.093117808;6.306059395;8.315622814;6.62;3.635736176107996;0.0016611295681063123;43;5056
dataset1004;9;0.09999999954354906;6.900032959;6.085514898;7.017817749;6.93452095;0.0;0.001621578864103781;46;5058
dataset1004;10;0.12999999990374198;6.965710745;7.45903372;7.169482825;8.097001394;0.0;0.0011865211200759373;41;5058
dataset1005;1;4.999999961009351E-4;8.397853437;2.72430998;8.413813233;2.755638701;4.999999961009351E-4;0.0;48;0
dataset1005;2;9.99999985987285E-4;6.143630664;7.210638902;6.164422334;7.258735086;9.949936012784653;0.0;38;5019
dataset1005;3;0.004000000046368183;7.081052004;4.897904005;7.132996069;4.974909916;2.7096600539751607;0.0;50;5021
dataset1005;4;0.006999999984771093;2.509976949;3.994502507;2.545363601;4.192317208;7.250437832803275;1.1954096270321963E-4;50;5020
dataset1005;5;0.009999999898121425;4.829860263;5.259528223;4.911688711;5.38173511;8.728971329397401;4.781638508128785E-4;46;10035
dataset1005;6;0.03000000011809835;6.157881022;6.334036081;6.217703189;6.83552243;7.801443935449551;4.781638508128785E-4;34;5015
dataset1005;7;0.05056561885273418;3.898061868;4.385277308;4.049129065;4.72;7.08684912781303;9.96174689193497E-4;39;5020
dataset1005;8;0.06999999997620156;6.511142605;3.758678521;6.721319368;4.091731514;1.6816304307936283;1.593879502709595E-4;51;5021
dataset1005;9;0.10000000050148775;7.464987291;6.391648095;7.535479842;7.810237706;3.135598492557552;0.007331845712464138;44;10040
dataset1005;10;0.129999999570124;5.283178389;3.207940013;5.519191099;3.758757804;1.302022752282387;6.37551801083838E-4;50;5015
dataset1006;1;5.000000219826669E-4;1.846077062;8.859894215;1.85536009;8.913755953;5.000000219826669E-4;0.0;45;5133
dataset1006;2;9.999999761925366E-4;0.936982639;8.612259745;0.967973365;8.644527462;0.1891143420201871;0.0;42;5133
dataset1006;3;0.004000000037440908;6.027302717;8.594706727;6.084327652;8.664851481;0.813707096061227;2.7279812938425563E-4;66;5132
dataset1006;4;0.006999999845317468;7.299067143;9.087886181;7.333478748;9.291305924;0.947913950304094;3.897116134060795E-4;49;5132
dataset1006;5;0.010000000004914364;6.336781246;8.425114683;6.412341897;8.557458699;1.3553409197281807;2.7279812938425563E-4;57;5132
dataset1006;6;0.03000000021579537;8.294270903;8.28600014;8.34479893;8.879730036;0.0;7.404520654715511E-4;52;5131
dataset1006;7;0.04962456663498646;2.379014891;8.170712404;2.478405637;8.67;0.09943901736687662;0.0010911925175370225;50;5131
dataset1006;8;0.06999999967551308;7.594693441;9.061088104;7.72105161;9.615068905;0.845588327908861;0.0028448947778643803;42;5132
dataset1006;9;0.09999999997471228;4.624216474;8.290242396;4.83622458;8.761922474;0.2712696805194453;0.017537022603273576;40;5133
dataset1006;10;0.13000000017290406;1.416493967;7.730908775;1.625702765;8.352297557;0.11186125666629956;0.01730319563522993;51;5133
dataset1007;1;5.00000017386003E-4;2.053426727;3.382121226;2.073404874;3.407148573;5.00000017386003E-4;7.85175879396985E-5;40;5094
dataset1007;2;0.0010000000261302143;1.965761633;6.95749218;1.993809618;6.993145366;0.21166122180597274;0.0;41;5095
dataset1007;3;0.004000000085984756;2.891684037;6.767403017;2.914288125;6.944362162;2.749626193903351;5.496231155778894E-4;45;5095
dataset1007;4;0.006999999996651484;1.872167994;8.652558908;1.905744181;8.861039996;0.7746555530875138;0.0;46;0
dataset1007;5;0.009999999787852982;2.22956192;3.382152626;2.266355711;3.653937607;0.0;9.029522613065327E-4;45;5094
dataset1007;6;0.02999999990720171;1.816855223;6.885218551;1.973382295;7.076878687;0.2784001358452633;0.0;40;5095
dataset1007;7;0.04948573769167038;2.700011222;6.668993634;2.833393671;7.04;2.043892821415047;0.023280464824120602;41;5095
dataset1007;8;0.0700000000293966;3.097697895;5.325774948;3.359540181;5.593111447;1.9652356058190292;2.3555276381909547E-4;43;5093
dataset1007;9;0.09999999992004584;1.716682461;5.342569237;2.002252218;5.692746374;0.09904420218865394;4.3184673366834174E-4;41;5093
dataset1007;10;0.130000000196925;2.552454076;8.366048551;2.867532511;8.778644228;2.3755570772587182;0.004946608040201005;38;5094
dataset1008;1;5.000000156368727E-4;7.37114212;7.748997796;7.377207146;7.831437676;5.000000156368727E-4;3.273965426925092E-5;43;6110
dataset1008;2;9.999999899295879E-4;6.617792614;7.096512512;6.6439276;7.134775398;0.44667144633481914;0.0;48;6110
dataset1008;3;0.004000000016857042;1.07464168;8.14452335;1.131056372;8.215426866;1.9536814522303734;0.0;41;0
dataset1008;4;0.006999999949197851;4.958238028;8.003790118;5.00294636;8.160360485;0.4081643223700443;9.821896280775276E-5;37;6108
dataset1008;5;0.009999999958212148;5.253867505;7.517439147;5.315802024;7.678899995;0.14407482103672928;4.2561550550026194E-4;44;6108
dataset1008;6;0.030000000013235197;2.964616145;7.047295329;3.114169999;7.247891965;2.133193552237539;6.547930853850184E-4;42;6109
dataset1008;7;0.050069607818347246;7.678166788;6.324289997;7.752266043;7.0;0.22541810854294947;2.2917757988475643E-4;44;6110
dataset1008;8;0.06999999970543029;7.652724762;5.707341379;7.724989018;6.676008374;0.2956274875426581;3.273965426925092E-5;43;6110
dataset1008;9;0.09999999982149366;3.070735093;8.51569515;3.198714761;9.297069265;2.8550146051178342;0.0;44;6109
dataset1008;10;0.1299999996489357;3.503350055;7.350506958;3.772681076;7.833184368;0.0;0.0014078051335777895;35;6109
dataset1009;1;5.000000119449608E-4;2.645861208;3.216465734;2.655855768;3.26649295;5.000000119449608E-4;0.005665909016042428;43;6095
dataset1009;2;0.0010000000141188832;3.188161492;3.832716923;3.21568289;3.869052287;0.30140426189392144;0.011891820667391376;30;6041
dataset1009;3;0.003999999943424536;2.729862091;4.341821654;2.743189328;4.64195888;0.07958112339939576;0.0;56;6076
dataset1009;4;0.006999999949762701;3.637590957;3.273769219;3.666485616;3.516028522;0.007143369321929952;6.588266297723754E-5;46;6074
dataset1009;5;0.010000000093101638;3.280363941;3.997711356;3.3450842;4.152222482;0.45665187079503233;0.013440063247356459;45;12115
dataset1009;6;0.030000000022678004;2.725924515;3.450997565;2.85112916;3.690605289;0.012928007188767441;0.05856968738676417;34;6076
dataset1009;7;0.04995029344911684;2.750644982;3.338294151;2.881505679;3.72;0.006805979407046009;0.1081134499456468;43;12171
dataset1009;8;0.07000000012806921;3.381022048;3.59028515;3.524199173;4.079190065;0.23480318516701623;0.09279573080343907;53;12115
dataset1009;9;0.10000000012568579;3.922161875;3.934377837;4.11813361;4.444655506;0.845746711181105;0.05524261290641368;46;12145
dataset1009;10;0.12999999964083647;2.548332666;4.019074601;2.880771308;4.410124206;0.0;8.56474618704088E-4;45;6076
dataset1010;1;4.9999999936268E-4;3.026982306;3.732751922;3.043605141;3.762831027;4.9999999936268E-4;0.0;53;6183
dataset1010;2;9.999999840066243E-4;1.460584767;6.374329236;1.490939443;6.407273089;4.011373185671733;0.0;36;6185
dataset1010;3;0.003999999986873085;3.949727844;7.532573944;3.984280256;7.648340102;3.4158496415671444;3.234152652005175E-5;36;6184
dataset1010;4;0.0069999999997300945;3.462666925;5.363323477;3.538929658;5.455111428;0.670705221375531;6.46830530401035E-5;47;6184
dataset1010;5;0.010000000078704477;3.16271163;8.976135546;3.189878903;9.344225493;0.6209383973459237;1.9404915912031047E-4;55;6183
dataset1010;6;0.03000000002866794;1.643136459;3.23993308;1.739768952;3.55038766;0.2347417133387543;8.408796895213454E-4;43;12368
dataset1010;7;0.049933572597797744;3.417113746;6.784147488;3.628828992;7.02;1.1284876966116473;0.0015847347994825355;41;6184
dataset1010;8;0.06999999979167175;0.798139865;6.690463439;1.047411979;6.971281051;5.795454251158639;3.234152652005175E-5;42;6185
dataset1010;9;0.09999999990552208;2.605021497;7.803411343;2.881165198;8.165541638;0.5891857363208448;0.0030077619663648122;39;12369
dataset1010;10;0.12999999912665164;1.642781973;5.621198458;1.72086809;7.286027036;2.4272401201804996;0.0019728331177231565;50;6185
dataset1011;1;4.999999397051237E-4;7.700948688;5.548382819;7.708574887;5.613946272;4.999999397051237E-4;0.0;45;6150
dataset1011;2;9.999999897126713E-4;4.571952459;2.711352587;4.594853727;2.755018291;8.676455484656946;6.507874528179097E-5;50;6148
dataset1011;3;0.003999999882554114;5.016495772;5.596589928;5.038137741;5.781415989;0.0;0.0;45;6148
dataset1011;4;0.007000000168327841;7.952392521;4.136679164;7.990176551;4.321942625;0.2990277463435811;1.6269686320447742E-4;45;6146
dataset1011;5;0.00999999985866947;4.43411958;6.065938322;4.473984586;6.316784888;1.45856211973939;0.0;71;0
dataset1011;6;0.03000000002489885;4.228085064;5.812285693;4.397237502;5.989640512;0.6552561637824634;0.0;50;0
dataset1011;7;0.05024480378638104;7.631291455;4.158736723;7.703976936;4.85;0.0;0.002407913575426266;55;6146
dataset1011;8;0.06999999990580547;7.96867439;3.572500552;8.114141633;4.053708544;0.3887640360743857;8.134843160223871E-4;47;6146
dataset1011;9;0.099999999784812;8.786474556;3.029046419;9.062124605;3.39182524;2.324552700583541;0.0;40;6146
dataset1011;10;0.13000000031627376;5.390468838;2.122717843;5.688729883;2.558577646;6.016142192396882;0.0038721853442665625;43;12295
dataset1012;1;5.000000348839819E-4;5.988671598;6.959355509;5.999592262;7.005140274;5.000000348839819E-4;1.006947940791461E-4;40;5980
dataset1012;2;0.001000000026214983;6.412086496;9.346602905;6.441586905;9.380500741;0.965839834413968;6.712986271943074E-5;42;5995
dataset1012;3;0.004000000157379575;8.033566848;6.558048847;8.04678218;6.860727596;0.2006066685122182;0.0;49;0
dataset1012;4;0.007000000008837231;0.92886846;8.851860632;0.988785355;8.968689116;9.23339171263223;0.0;38;0
dataset1012;5;0.009999999794502341;3.609789232;8.687203912;3.640744295;9.010252836;3.949363141043705;0.0;39;5938
dataset1012;6;0.030000000016181177;4.116809893;6.936771675;4.272185421;7.129852274;0.0;0.013056758298929279;45;11918
dataset1012;7;0.049973515446286004;2.432558987;5.280399261;2.488734205;6.17;2.7626948623196474;0.008894706810324574;44;5938
dataset1012;8;0.07000768511056399;5.932524801;8.848410762;6.016710216;9.68;0.0;0.0011076427348706071;47;5995
dataset1012;9;0.10000000018445014;0.985824257;6.607882877;1.075779865;7.71954231;0.0;2.013895881582922E-4;38;5959
dataset1012;10;0.13000000028666578;8.985700038;6.912762294;9.059819824;8.666679936;0.0;5.034739703957305E-4;43;5921
dataset1013;1;5.000000050648166E-4;2.549218004;6.159534007;2.553950543;6.265185541;5.000000050648166E-4;6.755615605472048E-5;50;5928
dataset1013;2;9.99999970982398E-4;2.015779975;4.802484204;2.047114173;4.834398216;0.6653557572563152;2.0266846816416147E-4;44;5840
dataset1013;3;0.003999999973377919;2.983226718;5.648151414;3.041716902;5.716538957;0.19016722060793392;0.008647187975004222;34;5928
dataset1013;4;0.00699999986364234;3.756450646;6.637257567;3.787509065;6.862639286;0.4474166495884182;0.017733490964364128;39;5920
dataset1013;5;0.01000000002839006;3.686138871;6.393429355;3.781073083;6.498765459;0.14519614934900316;0.001959128525586894;42;5920
dataset1013;6;0.030000000039818252;1.777554263;3.65820506;1.875778022;3.963630146;1.4788094566255712;0.011889883465630805;33;5920
dataset1013;7;0.04975472232437167;2.224604999;3.709281943;2.294611272;4.42;0.44289706872513535;0.007667623712210775;37;17757
dataset1013;8;0.06999999979546985;3.698203027;5.764108925;3.87046734;6.170461225;0.0;0.003985813207228509;47;5928
dataset1013;9;0.09999999978165557;3.664197046;6.591435974;3.768100629;7.55386669;0.362218402340486;0.04499239993244385;54;5920
dataset1013;10;0.12999999977824211;2.355065594;4.509311061;2.565786381;5.126241178;0.0;0.07083262962337443;33;11837
dataset1014;1;5.000000013814657E-4;0.928567558;5.883085673;0.941902642;5.92058075;5.000000013814657E-4;3.314660744472803E-5;51;6034
dataset1014;2;0.0010000000422710899;0.576155149;1.828142976;0.586046838;1.92923795;1.3542747688523205;1.988796446683682E-4;56;6035
dataset1014;3;0.004000000044608931;1.977107045;5.3603011;2.03344427;5.431302113;0.46768833051501457;0.0027843150253571546;64;6034
dataset1014;4;0.007000000043240408;3.324044464;7.350699205;3.386485984;7.4628041;3.406744982069524;2.6517285955782427E-4;69;6034
dataset1014;5;0.009999999899740016;1.866695311;9.714327289;1.888498517;10.17297543;3.5084289873113224;0.0;65;6033
dataset1014;6;0.03000000007399629;2.217959644;5.92894662;2.337162392;6.180618671;0.01067532699132117;0.01382213530445159;43;6034
dataset1014;7;0.05023192311350663;0.294209313;8.862890422;0.363293705;9.59;1.6632107250106059;0.0;44;0
dataset1014;8;0.0699999996603327;2.01576485;8.008011902;2.136292405;8.588791954;2.241613425934703;9.281050084523849E-4;50;6034
dataset1014;9;0.0999999999583066;0.155338316;1.759368259;0.372150238;2.220597508;2.037871849301018;0.024197023434651462;41;6035
dataset1014;10;0.12999999901840792;0.882525316;9.007098619;0.994605735;10.16698007;0.0;0.0;40;0
dataset1015;1;5.000000009068306E-4;8.393637523;4.885161858;8.415732781;4.907791148;5.000000009068306E-4;0.0;59;5948
dataset1015;2;9.99999957328989E-4;4.193394491;5.079132225;4.212211634;5.132275253;0.7164500152169431;3.335445782328808E-5;80;6044
dataset1015;3;0.0039999999824820555;3.429232991;5.64809949;3.480916495;5.725493623;3.636928358947214;0.0;59;6044
dataset1015;4;0.007000000013432237;5.854011089;4.610644479;5.902305217;4.755589637;0.3228074601374719;0.0015009506020479638;56;6044
dataset1015;5;0.009999999988623932;5.023679774;8.116322194;5.089014003;8.26938132;10.602987159261804;0.0;118;0
dataset1015;6;0.029999999925618494;7.38863286;3.859343191;7.482056601;4.18046071;0.6423921222282988;1.0006337346986425E-4;80;5948
dataset1015;7;0.049958597875310984;6.15727926;5.786940992;6.212600781;6.69;1.9174581114875682;0.001701077348987692;52;6044
dataset1015;8;0.06949750035255324;6.782125317;4.294694386;6.98338906;4.64;0.3457391334307248;8.672159034054901E-4;48;5948
dataset1015;9;0.10000000028818372;3.105257246;7.846364258;3.1838717;9.118394975;15.309277756864821;0.0;49;0
dataset1015;10;0.12999999999083547;3.978247205;5.97087262;4.225737437;6.496145876;4.430817358573805;6.670891564657616E-5;49;6044
dataset1016;1;4.999999713105228E-4;0.862706729;3.619427234;0.877179054;3.653975931;4.999999713105228E-4;0.0;48;5796
dataset1016;2;9.999999461610559E-4;7.151140514;2.198085917;7.178156274;2.235101346;8.685207269392277;0.0;42;5809
dataset1016;3;0.00400000010341857;4.151646063;5.749764773;4.168207873;5.991284275;6.862591420959313;0.0;34;5829
dataset1016;4;0.007000000072078729;5.215620306;0.552322085;5.254219855;0.733671356;12.519682344316681;0.0;45;5809
dataset1016;5;0.009999999811198096;1.27074438;4.387708208;1.305040606;4.679285474;0.2887715827942274;0.0;45;5796
dataset1016;6;0.03000000015656406;4.189154111;2.186676511;4.255059358;2.641875475;3.2376270427344758;9.64154126924004E-4;44;5809
dataset1016;7;0.04976435343076323;8.709600141;5.828238554;8.774081664;6.6;17.02974041706113;0.0016528356461554354;41;5789
dataset1016;8;0.0698612288743402;2.337235505;4.206729377;2.406868989;5.21;0.8070512346447805;2.0660445576942943E-4;43;11647
dataset1016;9;0.09999999947881526;7.658893852;4.168149378;7.888218815;4.604211803;3.4869776742585668;8.264178230777177E-4;44;5809
dataset1016;10;0.1300000003963393;3.951576412;4.754413453;4.122148202;5.516555894;3.3831822102808657;6.886815192314314E-4;50;5829
dataset1017;1;5.000000106393184E-4;2.194086427;4.175535591;2.214851794;4.199614145;5.000000106393184E-4;3.465723989741457E-5;52;5770
dataset1017;2;9.999999829557631E-4;2.286300053;4.818618529;2.296778026;4.914056834;0.044226785550167645;1.7328619948707284E-4;33;5770
dataset1017;3;0.004000000019406122;2.594171335;8.258494883;2.614133926;8.458869675;1.5396127785119014;1.7328619948707284E-4;37;5770
dataset1017;4;0.007000000092147956;3.145946139;8.327172717;3.199274436;8.458435114;3.843146445045475;6.584875580508768E-4;31;5770
dataset1017;5;0.010000000010384731;1.363130876;7.688089742;1.418968756;7.867179636;2.703979080086974;0.0;44;5771
dataset1017;6;0.029999999892388853;1.61177105;5.964565664;1.746986165;6.18643435;0.7891102865621976;0.0013169751161017536;45;5772
dataset1017;7;0.04985767918581404;2.231775615;6.244147189;2.343601038;6.69;0.034601311265241595;0.006654190060303597;35;11541
dataset1017;8;0.06999999979314579;2.778353227;5.121018368;2.936208089;5.564463688;0.5192126000327517;8.664309974353643E-4;100;5770
dataset1017;9;0.09999999960032441;1.049454735;6.051706166;1.226955962;6.615082551;1.7912146174925194;5.891730782560477E-4;43;5772
dataset1017;10;0.1299999998873615;3.067716784;5.001270419;3.246630037;5.727879531;0.6837045701084472;7.27802037845706E-4;40;5770
dataset1018;1;5.000000299676013E-4;5.799495417;1.701423559;5.817657503;1.728953438;5.000000299676013E-4;0.0;54;5883
dataset1018;2;0.0010000000204058797;7.162257787;1.986530022;7.16978663;2.119352558;0.3463375479981496;0.0;33;5882
dataset1018;3;0.0040000001064449805;7.00700147;0.756804338;7.021508153;1.032539329;0.7955334235719399;3.0594554169357857E-4;36;5882
dataset1018;4;0.006999999978028052;5.697256081;0.953018573;5.767772944;1.052285609;0.02059226109215055;0.0015977156066220213;40;5885
dataset1018;5;0.009999999979003143;5.662127112;0.716301075;5.715227536;0.904623488;0.06714465356381932;0.010912057653737635;62;5885
dataset1018;6;0.03000000018843936;8.605665843;0.69438919;8.696619365;1.024227986;1.8880269053350787;0.0;42;5884
dataset1018;7;0.050031265122343634;7.962525646;1.014682997;8.037724784;1.68;0.045950709208781;0.017030968487609207;37;5884
dataset1018;8;0.07000000002650958;6.543980502;1.313624121;6.679935408;1.828500723;0.0;0.0034333888567834926;45;5883
dataset1018;9;0.10000000004690607;5.09572106;1.455341114;5.248713788;2.108966952;0.0;0.0;39;5885
dataset1018;10;0.13000000001271605;9.429797276;1.23219127;9.760593446;1.625182519;0.27539329291888387;0.001461739810313764;41;5883
dataset1019;1;4.999999666578717E-4;6.583837274;3.977673069;6.595102738;4.022056502;4.999999666578717E-4;3.421259707824421E-5;65;5823
dataset1019;2;0.0010000000068895924;4.834216204;5.979327203;4.860805414;6.016936444;3.3724397764675365;0.0;40;5823
dataset1019;3;0.003999999955657691;2.383147197;2.584070569;2.444267161;2.649515633;5.4980008274243115;1.3685038831297685E-4;37;5866
dataset1019;4;0.007000000022326896;6.915158547;4.624145574;6.987104666;4.721440607;0.19270210502901944;3.421259707824421E-5;40;5823
dataset1019;5;0.010000000246283478;7.650882638;3.52650888;7.681713868;3.850855338;0.13389161135340696;3.421259707824421E-5;43;5823
dataset1019;6;0.030000000002551847;6.917177342;8.847564735;7.068220759;9.046183123;1.554173653242215;3.421259707824421E-4;46;5847
dataset1019;7;0.050318724921758165;6.677371371;9.041032343;6.77249765;9.57;0.4129042814990997;3.421259707824421E-4;36;5847
dataset1019;8;0.0696889220697299;3.172472882;7.29817333;3.255255864;8.14;10.90482157066897;0.0;36;5847
dataset1019;9;0.09999999980638512;1.955096023;7.192422253;2.118498882;7.804406648;14.156755904622216;0.0;33;0
dataset1019;10;0.12999999982680865;6.822840424;5.939111956;7.147337569;6.339731813;0.4365857730276398;0.002018543227616408;34;11670
dataset1020;1;4.99999949488469E-4;3.086415211;3.34694366;3.091176197;3.451963912;4.99999949488469E-4;2.827854365500177E-4;50;5658
dataset1020;2;9.999999932148891E-4;2.662191126;4.026962125;2.690562709;4.06220866;0.22761448126157877;0.0;42;5657
dataset1020;3;0.003999999950347224;3.177122447;8.831531939;3.207064139;8.965124922;0.4623536985405493;0.0;49;5657
dataset1020;4;0.007000000020909396;3.2614945;5.875133201;3.337679909;5.967014312;0.41271008118419694;0.006009190526687876;52;5659
dataset1020;5;0.010000000059083145;3.427605932;5.073045242;3.479127505;5.267138696;0.545379962265348;5.655708731000354E-4;38;5657
dataset1020;6;0.029999999717081872;3.218774762;6.551367028;3.277760865;7.059961395;0.3954793899581285;0.002863202545068929;54;5659
dataset1020;7;0.050452384890425014;2.806515013;6.564272741;3.020543654;6.8;0.20501262843107648;2.827854365500177E-4;58;5659
dataset1020;8;0.070000000068847;3.580914403;2.700352621;3.822999645;2.989506968;0.17505040429865454;0.0;61;0
dataset1020;9;0.09999999973854191;3.590936326;0.506092203;3.866008298;0.869633421;1.2380608846156613;0.0;41;0
dataset1020;10;0.1299999995397098;3.182466052;1.283300049;3.330205189;2.163229377;0.10806110525649933;5.302226935312832E-4;44;11317
dataset1021;1;4.999999894047648E-4;2.996155512;8.231622827;3.012773465;8.261710768;4.999999894047648E-4;5.693544943420397E-4;44;5618
dataset1021;2;0.001000000021239434;0.844935704;7.555606659;0.864396462;7.60699212;1.3315621625551497;0.0;44;5622
dataset1021;3;0.004000000032464554;2.038739844;7.33544549;2.094959497;7.406594987;0.7435118016720582;7.116931179275497E-5;44;5622
dataset1021;4;0.007000000064775465;0.168283204;7.832110933;0.218012479;7.972873091;0.7188437763589904;0.0;42;5622
dataset1021;5;0.010000000009534877;0.779925203;8.000171569;0.868555472;8.11299984;0.25238227188611984;0.0;42;5622
dataset1021;6;0.029999999983068185;1.61466501;5.615704482;1.701187511;5.962435097;2.9385254986118285;0.015657248594406092;49;5622
dataset1021;7;0.04962665145881185;0.718758246;4.184561582;0.913038542;4.44;7.898393854763074;0.010960074016084264;36;5621
dataset1021;8;0.06968368779249123;0.338458551;5.307975691;0.554851183;5.63;6.351353069980321;6.049391502384172E-4;31;11243
dataset1021;9;0.10000000018746934;1.694967806;6.269432872;1.858969268;6.879183535;1.5379753587075;0.00523094441676749;36;5622
dataset1021;10;0.12999999938412224;0.784680762;6.663862591;0.942713697;7.486475924;1.5301158089379514;1.0675396768913245E-4;36;5622
dataset1022;1;5.000000516719458E-4;4.212757849;4.6675456;4.218047605;4.762067928;5.000000516719458E-4;0.0;50;0
dataset1022;2;0.0010000000198241493;7.617981397;3.715410055;7.639063456;3.762843753;3.0759263813001163;1.0465359659526966E-4;43;5716
dataset1022;3;0.00400000004111198;5.336241362;2.837325629;5.370898329;2.952742539;1.917482077294691;4.1861438638107865E-4;44;11511
dataset1022;4;0.006999999983447266;7.244085242;1.875650288;7.311047991;1.98018602;8.132051233232513;0.0;41;0
dataset1022;5;0.009999999782707408;5.00991228;4.836901357;5.049603952;5.088843371;0.05925794893422121;0.0;41;5753
dataset1022;6;0.02999999991549557;8.053000825;4.72508699;8.202955545;4.925147381;0.0;0.0013953812879369289;39;5716
dataset1022;7;0.05049655048060182;6.423677609;3.706912721;6.548952092;4.11;1.229739303958183;0.0018837647387148538;62;5753
dataset1022;8;0.07014366176019049;5.984780972;2.510437774;6.211370833;2.82;3.264120458574037;0.004395451057001325;37;5758
dataset1022;9;0.10000000025269985;5.900163498;3.002266369;6.164008887;3.381276215;2.163654175187837;0.014686388055536174;41;5753
dataset1022;10;0.13000000020591926;6.564921256;3.481434746;6.761000472;4.144432094;1.2276813037136316;0.005267564361961906;50;5753
dataset1023;1;5.000000082250577E-4;7.133743726;7.085672196;7.148542112;7.119459665;5.000000082250577E-4;0.0;41;5696
